Time	[EGF]	[EGFR]	[EGF-EGFR]	[EGF-EGFR^2]	[EGF-EGFR*^2]	[EGFRi]	[EGF-EGFR*^2-GAP-Grb2-Prot]	[EGF-EGFRi*^2]	[Proti]	[EGF-EGFRi]	[EGF-EGFRi^2]	[Prot]	[EGFideg]	[GAP]	[EGF-EGFR*^2-GAP]	[EGFi]	[EGF-EGFRi*^2-GAP]	[EGF-EGFRi*^2-GAP-Grb2]	[EGF-EGFRi*^2-GAP-Grb2-Sos]	[EGF-EGFRi*^2-GAP-Grb2-Sos-Ras-GDP]	[EGF-EGFRi*^2-GAP-Grb2-Sos-Ras-GTP]	[Grb2]	[EGF-EGFR*^2-GAP-Grb2]	[Sos]	[EGF-EGFR*^2-GAP-Grb2-Sos]	[Ras-GDP]	[EGF-EGFR*^2-GAP-Grb2-Sos-Ras-GDP]	[Ras-GTP]	[EGF-EGFR*^2-GAP-Grb2-Sos-Ras-GTP]	[Grb2-Sos]	[Shc]	[EGF-EGFR*^2-GAP-Shc]	[EGF-EGFR*^2-GAP-Shc*]	[EGF-EGFR*^2-GAP-Shc*-Grb2]	[EGF-EGFR*^2-GAP-Shc*-Grb2-Sos]	[EGF-EGFR*^2-GAP-Shc*-Grb2-Sos-Ras-GDP]	[EGF-EGFR*^2-GAP-Shc*-Grb2-Sos-Ras-GTP]	[Shc*-Grb2-Sos]	[Shc*-Grb2]	[Shc*]	[Raf]	[Raf-Ras-GTP]	[Ras-GTP*]	[Phosphotase1]	[Raf*]	[Raf*-P'ase]	[MEK]	[MEK-Raf*]	[MEK-P]	[MEK-P-Raf*]	[MEK-PP]	[MEK-PP-P'ase2]	[Phosphatase2]	[MEK-P-P'ase2]	[ERK]	[ERK-MEK-PP]	[ERK-P]	[ERK-P-MEK-PP]	[ERK-PP]	[Phosphotase3]	[ERK-PP-P'ase3]	[ERK-P-P'ase3]	[EGF-EGFRi*^2-GAP-Shc]	[EGF-EGFRi*^2-GAP-Shc*]	[EGF-EGFRi*^2-GAP-Shc*-Grb2]	[EGF-EGFRi*^2-GAP-Shc*-Grb2-Sos]	[EGF-EGFRi*^2-GAP-Shc*-Grb2-Sos-Ras-GDP]	[EGF-EGFRi*^2-GAP-Shc*-Grb2-Sos-Ras-GTP]	[Rasi-GTP]	[Rafi-Rasi-GTP]	[Rasi-GTP*]	[Rafi*]	[Rafi*-P'ase]	[MEKi-Rafi*]	[MEKi-P]	[MEKi-P-Rafi*]	[MEKi-PP]	[MEKi-PP-P'ase2i]	[MEKi-P-P'ase2i]	[ERKi-MEKi-PP]	[ERKi-P]	[ERKi-P-MEKi-PP]	[ERKi-PP]	[ERKi-PP-P'ase3i]	[ERKi-P-P'ase3i]	[EGFRideg]	[EGF-EGFRi*^2deg]	[EGF-EGFR*^2-GAP-Grb2-Sos-Prot]	[EGF-EGFR*^2-GAP-Grb2-Sos-Ras-GDP-Prot]	[EGF-EGFR*^2-GAP-Grb2-Sos-Ras-GTP-Prot]	[EGF-EGFR*^2-GAP-Shc*-Grb2-Prot]	[EGF-EGFR*^2-GAP-Shc*-Grb2-Sos-Prot]	[EGF-EGFR*^2-GAP-Shc*-Grb2-Sos-Ras-GDP-Prot]	[EGF-EGFR*^2-GAP-Shc*-Grb2-Sos-Ras-GTP-Prot]	[t_Raf*]	[t_Ras_GTP]	[t_MEK_PP]	[t_ERK_PP]	[t_SHC_P_t]	[t_EGF_EGFR*]
25	4962	20.5617	766.411	86.4588	8529.01	3.69798	46.8593	7356.88	0.00108657	664.682	73.5809	80263.5	1.26018e+06	8197.72	1.3175e+08	36.3441	521.488	65.9649	457.718	5.62727	75.6083	1287.9	54.7236	19296.4	352.704	882.388	4.31039	51.7333	147.159	4154.66	59.2197	11.7011	116.91	7.66102	204.735	2.5005	85.3406	40572.2	2519.01	56778.1	39783.6	3.46494	51486.4	39992.4	0.871094	3.43596	1.72e+07	78.7858	3.46245e+06	19.1233	7068.44	1760.09	8960.64	23171.4	817215	32064	3.41828e+06	375104	5.92341e+06	48203.9	7.93295e+06	1.71505e+06	10.8468	108.563	7.71587	218.7	2.69183	36.5746	63.0481	4.18201	18943.2	1.05539	4.16244	95.4507	882480	5.90433	823.822	205.071	5902.79	3736.97	394028	5038.93	79328.2	106170	197623	5.8771	6048.68	301.862	3.69563	126.552	6.56419	175.374	2.14572	73.4555	208.789	122.428	7892.26	6.00274e+06	100918	19761.7
26	4962	20.4707	760.591	84.9974	8383.16	3.61508	46.3159	7313.21	0.00107279	662.818	73.1471	80272.8	1.34572e+06	8230.92	1.30088e+08	37.075	520.005	65.6953	455.605	5.5938	76.1375	1288.51	54.1003	19296.4	348.846	881.24	4.25774	51.0785	144.889	4157.36	59.2004	11.5518	115.418	7.5694	202.338	2.46804	83.9575	40590.4	2520.03	56768.9	39785.2	3.42094	51246.6	39992.5	0.859845	3.39157	1.72646e+07	78.0601	3.40144e+06	18.5437	6846.06	1725.09	9067.96	23035.9	875776	33280.7	3.49407e+06	371358	5.77568e+06	48943	7.85371e+06	1.78e+06	10.81	108.194	7.69012	217.879	2.6781	36.8482	62.6913	4.15883	19191.4	1.04957	4.1395	95.2806	881479	5.86511	811.088	204.317	5966.75	3942.87	409686	5158.2	79994.3	108707	208636	6.02342	6342.25	298.507	3.64876	124.568	6.48418	173.282	2.11677	72.2432	207.19	121.35	7657.15	5.85568e+06	100918	19538.6
27	4962	20.3829	754.972	83.5963	8243.33	3.53696	45.7928	7265.06	0.00105952	660.734	72.6683	80281.8	1.43294e+06	8263.83	1.28491e+08	37.7763	518.208	65.3972	453.32	5.55966	76.6128	1289.1	53.4993	19296.4	345.119	880.306	4.20784	50.4583	142.702	4160.02	59.1814	11.4081	113.983	7.48116	200.028	2.4373	82.6274	40608.3	2521.03	56759.8	39786.8	3.37927	51011.8	39992.5	0.849208	3.3496	1.7329e+07	77.3822	3.34075e+06	17.9875	6639.58	1693.1	9176.83	22896.6	936037	34497.9	3.56637e+06	367610	5.63031e+06	49699.9	7.77446e+06	1.84498e+06	10.767	107.763	7.6603	216.953	2.66376	37.0936	62.3248	4.13499	19434.2	1.04357	4.11588	95.0904	880224	5.82333	798.909	203.663	6029.83	4150.91	424949	5270.07	80499	111089	219766	6.16651	6633.97	295.27	3.60445	122.658	6.40723	171.27	2.08944	71.0788	205.642	120.297	7438.49	5.71081e+06	100919	19317.2
28	4962	20.298	749.539	82.2511	8109.08	3.46317	45.2883	7213.03	0.00104672	658.455	72.1503	80290.5	1.52176e+06	8296.43	1.26953e+08	38.4496	516.133	65.074	450.883	5.52492	77.0374	1289.69	52.919	19296.3	341.514	879.561	4.16039	49.8695	140.592	4162.64	59.1627	11.2697	112.599	7.39606	197.799	2.40812	81.3465	40626	2522.01	56750.8	39788.4	3.3397	50782	39992.6	0.839122	3.30979	1.73934e+07	76.7471	3.2804e+06	17.4527	6446.95	1663.74	9287.33	22753.8	998108	35718.4	3.6354e+06	363855	5.48702e+06	50476.9	7.69507e+06	1.91014e+06	10.7186	107.278	7.62689	215.934	2.64888	37.3123	61.9495	4.11056	19671.7	1.03742	4.09165	94.8815	878715	5.77911	787.154	203.082	6092.03	4361.05	439798	5374	80837.2	113304	231010	6.30657	6923.69	292.143	3.56246	120.817	6.33312	169.33	2.06356	69.9588	204.138	119.269	7234.1	5.56786e+06	100919	19097.8
29	4962	20.2159	744.281	80.958	7980.01	3.39336	44.8011	7157.65	0.00103437	656.005	71.5984	80298.9	1.61211e+06	8328.74	1.25469e+08	39.096	513.809	64.7286	448.312	5.48966	77.414	1290.27	52.3577	19296.3	338.021	878.983	4.11517	49.3088	138.553	4165.22	59.1443	11.1361	111.264	7.31385	195.643	2.38033	80.1115	40643.4	2522.98	56742	39789.9	3.30203	50556.9	39992.7	0.829531	3.27195	1.74577e+07	76.1502	3.22042e+06	16.9378	6266.53	1636.69	9399.57	22607.9	1.06209e+06	36944.5	3.70132e+06	360086	5.34557e+06	51276	7.61541e+06	1.9756e+06	10.6652	106.744	7.59027	214.832	2.63352	37.506	61.5666	4.08559	19904.1	1.03114	4.06687	94.6553	876952	5.73259	775.725	202.551	6153.33	4573.24	454208	5469.52	81006	115342	242366	6.44376	7211.26	289.118	3.52255	119.041	6.26164	167.458	2.039	68.8802	202.675	118.263	7042.26	5.42658e+06	100919	18880.5
30	4962	20.1364	739.186	79.7132	7855.76	3.32718	44.3298	7099.39	0.00102242	653.404	71.0177	80307	1.70394e+06	8360.75	1.24036e+08	39.7169	511.267	64.3636	445.624	5.45394	77.7456	1290.83	51.8142	19296.3	334.633	878.553	4.07195	48.7737	136.582	4167.78	59.1262	11.007	109.973	7.23433	193.557	2.35382	78.9193	40660.6	2523.94	56733.3	39791.4	3.26608	50336.5	39992.7	0.820389	3.23588	1.75219e+07	75.5876	3.16083e+06	16.4411	6096.98	1611.7	9513.62	22458.9	1.12809e+06	38178.4	3.76424e+06	356298	5.20578e+06	52099.5	7.53539e+06	2.04149e+06	10.6076	106.167	7.55082	213.657	2.61774	37.6761	61.1768	4.06016	20131.6	1.02473	4.04162	94.413	874936	5.6839	764.545	202.054	6213.72	4787.42	468157	5556.28	81004.1	117196	253830	6.57823	7496.55	286.187	3.48451	117.325	6.19258	165.648	2.01561	67.8401	201.248	117.277	6861.52	5.28679e+06	100919	18665.4
31	4962	20.0593	734.243	78.5135	7736	3.26436	43.8734	7038.69	0.00101085	650.673	70.4122	80314.8	1.79719e+06	8392.45	1.22651e+08	40.3134	508.53	63.9814	442.833	5.41783	78.0347	1291.39	51.2871	19296.2	331.341	878.255	4.03056	48.2616	134.673	4170.3	59.1082	10.882	108.724	7.1573	191.534	2.32844	77.767	40677.5	2524.88	56724.8	39792.9	3.23167	50120.5	39992.8	0.811651	3.2014	1.75859e+07	75.0556	3.10166e+06	15.9615	5937.13	1588.54	9629.56	22307.1	1.1962e+06	39422.1	3.82425e+06	352488	5.0675e+06	52949.3	7.4549e+06	2.1079e+06	10.5462	105.552	7.50887	212.418	2.60159	37.8241	60.7811	4.03432	20354.4	1.01822	4.01595	94.1558	872667	5.63314	753.558	201.577	6273.18	5003.51	481620	5633.95	80831.6	118858	265398	6.71011	7779.46	283.343	3.44817	115.665	6.12577	163.895	1.9933	66.8359	199.853	116.309	6690.69	5.14833e+06	100919	18452.7
32	4962	19.9844	729.443	77.3557	7620.42	3.20462	43.4307	6975.94	0.000999631	647.827	69.7861	80322.4	1.8918e+06	8423.85	1.21308e+08	40.8864	505.624	63.5841	439.954	5.38137	78.2838	1291.94	50.7752	19296.1	328.139	878.073	3.9908	47.7703	132.823	4172.78	59.0906	10.7608	107.514	7.08258	189.571	2.30411	76.6521	40694.2	2525.81	56716.4	39794.3	3.19867	49908.8	39992.8	0.80328	3.16838	1.76497e+07	74.551	3.04291e+06	15.4977	5786.05	1567.05	9747.46	22152.7	1.26651e+06	40677.2	3.8814e+06	348652	4.93061e+06	53827.7	7.37387e+06	2.17492e+06	10.4815	104.904	7.46474	211.122	2.58511	37.9512	60.3803	4.00813	20572.5	1.01162	3.98992	93.8848	870145	5.58045	742.72	201.11	6331.68	5221.43	494572	5702.28	80489.9	120323	277065	6.83955	8059.9	280.58	3.41336	114.058	6.06105	162.196	1.97195	65.8653	198.487	115.357	6528.77	5.0111e+06	100920	18242.3
33	4962	19.9117	724.777	76.2371	7508.75	3.14775	43.0007	6911.48	0.000988742	644.882	69.1426	80329.8	1.98772e+06	8454.94	1.20007e+08	41.4372	502.568	63.1739	436.997	5.34464	78.4953	1292.48	50.2774	19296.1	325.022	877.994	3.95254	47.298	131.028	4175.24	59.0732	10.6433	106.339	7.01001	187.663	2.28072	75.5722	40710.7	2526.73	56708.1	39795.7	3.16694	49701.4	39992.9	0.79524	3.13666	1.77134e+07	74.071	2.98462e+06	15.0486	5642.92	1547.07	9867.38	21995.7	1.33911e+06	41945.3	3.93572e+06	344787	4.795e+06	54736.8	7.29222e+06	2.24263e+06	10.414	104.228	7.41869	209.777	2.56835	38.0588	59.975	3.98163	20786.2	1.00493	3.96357	93.6009	867372	5.52592	731.997	200.645	6389.2	5441.06	506986	5761.05	79981.4	121587	288825	6.96665	8337.79	277.892	3.37993	112.5	5.99826	160.547	1.95148	64.9261	197.147	114.422	6374.92	4.87499e+06	100920	18034.4
34	4962	19.8409	720.237	75.1552	7400.73	3.09353	42.5826	6845.63	0.000978158	641.852	68.485	80337	2.0849e+06	8485.73	1.18743e+08	41.9664	499.382	62.7524	433.976	5.30766	78.6715	1293.01	49.7928	19296	321.982	878.004	3.91563	46.8429	129.285	4177.67	59.056	10.529	105.198	6.93944	185.806	2.25819	74.5251	40727	2527.64	56699.9	39797.1	3.13637	49498	39993	0.787502	3.10613	1.77769e+07	73.613	2.92678e+06	14.6134	5507.05	1528.46	9989.38	21836.3	1.41411e+06	43227.7	3.98722e+06	340888	4.66062e+06	55679.1	7.20989e+06	2.31111e+06	10.3439	103.526	7.37098	208.391	2.55134	38.1481	59.5661	3.95486	20995.5	0.998181	3.93695	93.3052	864349	5.46967	721.364	200.175	6445.69	5662.31	518838	5810.12	79309.8	122645	300673	7.09153	8613.08	275.274	3.34776	110.989	5.93727	158.943	1.9318	64.0162	195.83	113.5	6228.41	4.73993e+06	100920	17829.1
35	4962	19.7721	715.814	74.1077	7296.14	3.04178	42.1755	6778.65	0.000967861	638.75	67.8161	80344	2.18329e+06	8516.21	1.17514e+08	42.4752	496.084	62.3214	430.899	5.2705	78.8145	1293.53	49.3205	19296	319.015	878.094	3.87995	46.4035	127.591	4180.06	59.039	10.4179	104.088	6.87073	183.997	2.23645	73.5089	40743.1	2528.53	56691.8	39798.4	3.10686	49298.6	39993	0.780039	3.07668	1.78401e+07	73.1747	2.86943e+06	14.1913	5377.83	1511.12	10113.5	21674.5	1.49157e+06	44525.8	4.0359e+06	336954	4.5274e+06	56656.8	7.12681e+06	2.38043e+06	10.2717	102.803	7.32184	206.968	2.53412	38.2201	59.154	3.92788	21200.7	0.991371	3.9101	92.9985	861077	5.41181	710.803	199.696	6501.13	5885.05	530100	5849.36	78479.3	123496	312603	7.21429	8885.7	272.721	3.31673	109.521	5.87795	157.383	1.91285	63.134	194.535	112.592	6088.63	4.60587e+06	100920	17626.4
36	4962	19.7049	711.502	73.0924	7194.77	2.99233	41.7787	6710.8	0.000957832	635.587	67.1384	80350.8	2.28284e+06	8546.39	1.16318e+08	42.9643	492.689	61.8823	427.777	5.23319	78.9263	1294.05	48.8597	19295.9	316.116	878.254	3.8454	45.9783	125.943	4182.43	59.0222	10.3097	103.006	6.80377	182.233	2.21541	72.5218	40758.9	2529.41	56683.9	39799.8	3.0783	49103.1	39993.1	0.772824	3.04822	1.79032e+07	72.7541	2.81257e+06	13.7814	5254.74	1494.96	10239.8	21510.5	1.57158e+06	45840.6	4.08174e+06	332981	4.3953e+06	57672.4	7.04293e+06	2.45065e+06	10.1977	102.062	7.27147	205.514	2.51673	38.276	58.7395	3.90072	21401.9	0.984515	3.88307	92.6818	857558	5.35243	700.299	199.203	6555.48	6109.13	540747	5878.69	77495.2	124138	324605	7.33502	9155.63	270.229	3.28674	108.094	5.8202	155.863	1.89456	62.2777	193.258	111.697	5955.04	4.47279e+06	100920	17426.3
37	4962	19.6394	707.296	72.1074	7096.41	2.94503	41.3915	6642.31	0.000948053	632.372	66.454	80357.4	2.38351e+06	8576.26	1.15152e+08	43.4344	489.211	61.4364	424.616	5.19578	79.0088	1294.56	48.4096	19295.8	313.281	878.475	3.81188	45.5662	124.339	4184.77	59.0057	10.2043	101.953	6.73843	180.511	2.19503	71.5621	40774.6	2530.28	56676	39801.1	3.05063	48911.4	39993.1	0.765837	3.02066	1.7966e+07	72.3492	2.75622e+06	13.3832	5137.32	1479.89	10368.4	21344.3	1.65424e+06	47173.4	4.12471e+06	328968	4.26429e+06	58728.7	6.9582e+06	2.52183e+06	10.1221	101.306	7.22005	204.034	2.49919	38.3168	58.3229	3.87342	21599.1	0.977621	3.85589	92.3557	853794	5.29164	689.843	198.693	6608.71	6334.42	550751	5898.08	76363.2	124569	336674	7.45382	9422.82	267.794	3.2577	106.706	5.7639	154.38	1.87687	61.4458	192	110.813	5827.17	4.34066e+06	100921	17228.9
38	4962	19.5755	703.188	71.1509	7000.9	2.89975	41.0132	6573.35	0.00093851	629.115	65.765	80363.9	2.48525e+06	8605.82	1.14016e+08	43.8865	485.664	60.9849	421.426	5.1583	79.0638	1295.06	47.9696	19295.7	310.506	878.75	3.77929	45.166	122.775	4187.08	58.9893	10.1014	100.924	6.67462	178.828	2.17525	70.6282	40790.1	2531.15	56668.2	39802.4	3.02375	48723.3	39993.2	0.759059	2.99392	1.80285e+07	71.9585	2.70038e+06	12.996	5025.18	1465.84	10499.3	21176	1.73961e+06	48525.1	4.16476e+06	324912	4.13437e+06	59828.4	6.87256e+06	2.59402e+06	10.0452	100.536	7.16777	202.532	2.48154	38.3434	57.9049	3.84601	21792.5	0.970698	3.82859	92.0211	849788	5.22952	679.426	198.163	6660.76	6560.75	560087	5907.52	75090	124790	348800	7.57077	9687.27	265.412	3.22951	105.354	5.70897	152.933	1.85972	60.637	190.757	109.941	5704.61	4.20946e+06	100921	17034.2
39	4962	19.5131	699.173	70.2213	6908.08	2.85635	40.6434	6504.13	0.000929189	625.824	65.0731	80370.2	2.58803e+06	8635.08	1.12906e+08	44.321	482.059	60.529	418.212	5.12078	79.093	1295.56	47.5391	19295.6	307.787	879.071	3.74756	44.7767	121.251	4189.37	58.9731	10.0009	99.9202	6.61224	177.182	2.15601	69.7189	40805.4	2531.99	56660.5	39803.7	2.99761	48538.8	39993.2	0.752471	2.96793	1.80908e+07	71.5804	2.64508e+06	12.6194	4917.96	1452.75	10632.5	21005.5	1.82778e+06	49896.6	4.20185e+06	320812	4.00554e+06	60974.4	6.78598e+06	2.66727e+06	9.96734	99.7563	7.11477	201.013	2.46379	38.3567	57.4859	3.81852	21982.2	0.963754	3.80121	91.6786	845542	5.16618	669.046	197.611	6711.62	6787.95	568728	5907.04	73682.7	124801	360974	7.68594	9948.95	263.08	3.20212	104.037	5.65531	151.518	1.84309	59.8498	189.53	109.079	5587.01	4.07922e+06	100921	16842.2
40	4962	19.452	695.247	69.3171	6817.78	2.81473	40.2815	6434.77	0.000920076	622.507	64.3799	80376.3	2.6918e+06	8664.02	1.11821e+08	44.7388	478.406	60.0697	414.981	5.08327	79.098	1296.04	47.1174	19295.6	305.122	879.432	3.71663	44.3974	119.764	4191.63	58.9572	9.90262	98.9387	6.55122	175.571	2.13729	68.8327	40820.5	2532.83	56653	39804.9	2.97215	48357.7	39993.3	0.746058	2.94264	1.81529e+07	71.2137	2.59032e+06	12.2528	4815.34	1440.56	10768.1	20833.1	1.91882e+06	51288.9	4.23591e+06	316664	3.87778e+06	62170	6.69841e+06	2.74163e+06	9.88859	98.9681	7.06119	199.481	2.44598	38.3576	57.0663	3.79098	22168.4	0.956796	3.77378	91.3289	841058	5.1017	658.697	197.037	6761.22	7015.84	576649	5896.7	72148.8	124603	373186	7.79941	10207.9	260.796	3.17546	102.752	5.60286	150.134	1.82691	59.0833	188.316	108.227	5474.04	3.94993e+06	100921	16652.9
41	4962	19.3923	691.404	68.437	6729.89	2.77477	39.927	6365.44	0.000911161	619.169	63.6867	80382.4	2.79652e+06	8692.67	1.1076e+08	45.1405	474.716	59.6077	411.739	5.04578	79.0802	1296.53	46.7041	19295.5	302.507	879.827	3.68642	44.0275	118.312	4193.86	58.9414	9.80652	97.9785	6.49146	173.993	2.11902	67.9686	40835.4	2533.66	56645.5	39806.2	2.94731	48180	39993.3	0.739806	2.91797	1.82146e+07	70.8571	2.53611e+06	11.8959	4717.04	1429.23	10906.1	20658.7	2.0128e+06	52702.9	4.26687e+06	312467	3.75114e+06	63418.5	6.60981e+06	2.81715e+06	9.8092	98.1733	7.00715	197.937	2.42812	38.347	56.6465	3.76342	22351	0.949832	3.74632	90.9725	836341	5.03616	648.38	196.437	6809.54	7244.22	583825	5876.59	70496.5	124198	385425	7.91126	10464	258.556	3.14945	101.499	5.55154	148.779	1.81116	58.3363	187.116	107.385	5365.42	3.82163e+06	100921	16466.3
