Time	[EGF]	[EGFR]	[EGF-EGFR]	[EGF-EGFR^2]	[EGF-EGFR*^2]	[EGFRi]	[EGF-EGFR*^2-GAP-Grb2-Prot]	[EGF-EGFRi*^2]	[Proti]	[EGF-EGFRi]	[EGF-EGFRi^2]	[Prot]	[EGFideg]	[GAP]	[EGF-EGFR*^2-GAP]	[EGFi]	[EGF-EGFRi*^2-GAP]	[EGF-EGFRi*^2-GAP-Grb2]	[EGF-EGFRi*^2-GAP-Grb2-Sos]	[EGF-EGFRi*^2-GAP-Grb2-Sos-Ras-GDP]	[EGF-EGFRi*^2-GAP-Grb2-Sos-Ras-GTP]	[Grb2]	[EGF-EGFR*^2-GAP-Grb2]	[Sos]	[EGF-EGFR*^2-GAP-Grb2-Sos]	[Ras-GDP]	[EGF-EGFR*^2-GAP-Grb2-Sos-Ras-GDP]	[Ras-GTP]	[EGF-EGFR*^2-GAP-Grb2-Sos-Ras-GTP]	[Grb2-Sos]	[Shc]	[EGF-EGFR*^2-GAP-Shc]	[EGF-EGFR*^2-GAP-Shc*]	[EGF-EGFR*^2-GAP-Shc*-Grb2]	[EGF-EGFR*^2-GAP-Shc*-Grb2-Sos]	[EGF-EGFR*^2-GAP-Shc*-Grb2-Sos-Ras-GDP]	[EGF-EGFR*^2-GAP-Shc*-Grb2-Sos-Ras-GTP]	[Shc*-Grb2-Sos]	[Shc*-Grb2]	[Shc*]	[Raf]	[Raf-Ras-GTP]	[Ras-GTP*]	[Phosphotase1]	[Raf*]	[Raf*-P'ase]	[MEK]	[MEK-Raf*]	[MEK-P]	[MEK-P-Raf*]	[MEK-PP]	[MEK-PP-P'ase2]	[Phosphatase2]	[MEK-P-P'ase2]	[ERK]	[ERK-MEK-PP]	[ERK-P]	[ERK-P-MEK-PP]	[ERK-PP]	[Phosphotase3]	[ERK-PP-P'ase3]	[ERK-P-P'ase3]	[EGF-EGFRi*^2-GAP-Shc]	[EGF-EGFRi*^2-GAP-Shc*]	[EGF-EGFRi*^2-GAP-Shc*-Grb2]	[EGF-EGFRi*^2-GAP-Shc*-Grb2-Sos]	[EGF-EGFRi*^2-GAP-Shc*-Grb2-Sos-Ras-GDP]	[EGF-EGFRi*^2-GAP-Shc*-Grb2-Sos-Ras-GTP]	[Rasi-GTP]	[Rafi-Rasi-GTP]	[Rasi-GTP*]	[Rafi*]	[Rafi*-P'ase]	[MEKi-Rafi*]	[MEKi-P]	[MEKi-P-Rafi*]	[MEKi-PP]	[MEKi-PP-P'ase2i]	[MEKi-P-P'ase2i]	[ERKi-MEKi-PP]	[ERKi-P]	[ERKi-P-MEKi-PP]	[ERKi-PP]	[ERKi-PP-P'ase3i]	[ERKi-P-P'ase3i]	[EGFRideg]	[EGF-EGFRi*^2deg]	[EGF-EGFR*^2-GAP-Grb2-Sos-Prot]	[EGF-EGFR*^2-GAP-Grb2-Sos-Ras-GDP-Prot]	[EGF-EGFR*^2-GAP-Grb2-Sos-Ras-GTP-Prot]	[EGF-EGFR*^2-GAP-Shc*-Grb2-Prot]	[EGF-EGFR*^2-GAP-Shc*-Grb2-Sos-Prot]	[EGF-EGFR*^2-GAP-Shc*-Grb2-Sos-Ras-GDP-Prot]	[EGF-EGFR*^2-GAP-Shc*-Grb2-Sos-Ras-GTP-Prot]	[t_Raf*]	[t_Ras_GTP]	[t_MEK_PP]	[t_ERK_PP]	[t_SHC_P_t]	[t_EGF_EGFR*]
84	4962	0.29516	25.849	0.0139246	0.0575512	0.190696	0.137651	95.7622	1.34796e-05	100.363	6.7628	80999.3	2.68662e+06	11997.6	11053.3	23.7563	0.0055265	0.305858	0.969081	6.94319e-05	0.0310765	6968.25	0.0552218	25856.3	0.17947	5.79048	1.2834e-05	0.0124223	0.0399246	37941.4	54520.4	0.00122732	0.00816426	0.000683983	0.00783858	5.58173e-07	0.00172334	2500.48	3587.53	40391.6	40000	5.33868e-06	65344.1	40000	1.30454e-05	9.45578e-05	2.18848e+07	6.33351e-05	72.6573	8.1645e-10	4181.27	76.3668	39846.9	76.5069	1.48741e+06	382.603	7.86708e+06	110391	1.55273e+06	18006.6	6.26557e+06	3.71642e+06	0.000159203	0.00135118	0.000116698	0.00168806	1.24194e-07	0.000320962	0.0654329	2.76465e-05	6649.86	6.87228e-05	0.000498175	0.000333647	0.187812	1.11178e-11	0.000736855	1.34595e-05	0.197893	6.74253e-05	1.46558	3.62523e-09	5.12648e-08	2.10297e-07	0.711008	8.42173	24846.6	0.447815	3.19937e-05	0.0996316	0.0016987	0.019468	1.38498e-06	0.00428031	0.00107148	0.0778882	4181.27	1.55273e+06	46479.6	104.95
85	4962	0.293935	25.7355	0.0138016	0.0570344	0.186078	0.135725	89.8297	1.32826e-05	97.5741	6.34482	80999.3	2.72246e+06	11997.7	10942.3	23.6693	0.00526972	0.300193	0.951184	6.82126e-05	0.0305232	6968.24	0.0544817	25856.3	0.176903	5.79582	1.26618e-05	0.012235	0.0393493	37941.4	54520	0.00121496	0.00808169	0.000677062	0.00775906	5.53018e-07	0.00170578	2500.5	3587.56	40391.9	40000	5.25818e-06	65344	40000	1.28486e-05	9.31296e-05	2.18856e+07	6.23817e-05	72.1253	7.98241e-10	4150.73	75.8111	39848	75.9485	1.51638e+06	387.204	7.86826e+06	109601	1.52359e+06	18219.6	6.22071e+06	3.76107e+06	0.000152354	0.0013017	0.000112504	0.00163513	1.20481e-07	0.000316669	0.0641155	2.70898e-05	6649.95	6.7338e-05	0.000488128	0.000326936	0.184003	1.06729e-11	0.000616665	1.12644e-05	0.193876	5.75262e-05	1.23489	2.55635e-09	3.57249e-08	1.48281e-07	0.606181	8.43811	24854.6	0.441122	3.15443e-05	0.0981316	0.00168088	0.0192632	1.37169e-06	0.00423509	0.00105076	0.0763829	4150.73	1.52359e+06	46480	98.5598
86	4962	0.292753	25.6259	0.0136834	0.0565384	0.181631	0.133903	84.31	1.30964e-05	94.8882	5.95586	80999.3	2.75817e+06	11997.7	10836.3	23.5813	0.00503045	0.294869	0.934362	6.70676e-05	0.0300029	6968.24	0.0537806	25856.3	0.174476	5.80112	1.24993e-05	0.0120588	0.0388055	37941.4	54519.5	0.00120315	0.00800277	0.000670448	0.00768308	5.481e-07	0.00168901	2500.53	3587.59	40392.3	40000	5.18243e-06	65343.9	40000	1.26634e-05	9.17859e-05	2.18864e+07	6.14847e-05	71.6043	7.8105e-10	4120.81	75.2668	39849.1	75.4016	1.54542e+06	391.774	7.86864e+06	108816	1.49517e+06	18432.9	6.17614e+06	3.80542e+06	0.000145968	0.0012555	0.000108588	0.00158564	1.17008e-07	0.000312596	0.0628838	2.65694e-05	6650.04	6.60433e-05	0.000478735	0.000320662	0.180443	1.02651e-11	0.000516224	9.42991e-06	0.190122	4.90786e-05	1.04061	1.8033e-09	2.4908e-08	1.04592e-07	0.516795	8.45409	24862.2	0.434802	3.11205e-05	0.0967152	0.00166385	0.0190676	1.35901e-06	0.0041919	0.00103137	0.0749743	4120.81	1.49517e+06	46480.5	92.6134
87	4962	0.291614	25.5202	0.0135699	0.0560621	0.177349	0.132178	79.1728	1.29203e-05	92.3016	5.59382	80999.3	2.79375e+06	11997.7	10734.9	23.4923	0.00480742	0.289859	0.918534	6.59912e-05	0.0295129	6968.23	0.0531161	25856.3	0.172179	5.80637	1.23456e-05	0.0118927	0.0382909	37941.4	54519.1	0.00119186	0.00792731	0.000664123	0.00761042	5.43405e-07	0.00167297	2500.55	3587.62	40392.6	40000	5.11107e-06	65343.8	40000	1.24889e-05	9.05201e-05	2.18873e+07	6.06397e-05	71.0938	7.64795e-10	4091.5	74.7333	39850.2	74.8657	1.57452e+06	396.313	7.86825e+06	108037	1.46744e+06	18646.6	6.13188e+06	3.84947e+06	0.000140012	0.00121235	0.00010493	0.00153934	1.13759e-07	0.000308729	0.0617305	2.60821e-05	6650.13	6.48312e-05	0.00046994	0.000314788	0.177111	9.89063e-12	0.000432264	7.89642e-06	0.186608	4.18704e-05	0.876984	1.27257e-09	1.73749e-08	7.3804e-08	0.440584	8.46969	24869.3	0.428827	3.07203e-05	0.0953766	0.00164758	0.0188807	1.34691e-06	0.00415063	0.00101321	0.0736545	4091.5	1.46744e+06	46480.9	87.0786
88	4962	0.290514	25.4182	0.0134608	0.0556047	0.173224	0.130542	74.3902	1.27535e-05	89.8101	5.25674	80999.3	2.82919e+06	11997.8	10637.8	23.4025	0.00459942	0.285141	0.903625	6.49782e-05	0.029051	6968.22	0.0524854	25856.3	0.170003	5.81156	1.22003e-05	0.0117361	0.0378036	37941.4	54518.7	0.00118105	0.00785511	0.000658072	0.00754091	5.38921e-07	0.00165762	2500.57	3587.65	40393	40000	5.04377e-06	65343.7	40000	1.23243e-05	8.93263e-05	2.18881e+07	5.98428e-05	70.5933	7.49404e-10	4062.75	74.2103	39851.3	74.3403	1.6037e+06	400.823	7.86711e+06	107263	1.44038e+06	18860.7	6.0879e+06	3.89323e+06	0.000134454	0.00117203	0.00010151	0.00149601	1.10716e-07	0.000305056	0.0606494	2.56253e-05	6650.22	6.36948e-05	0.000461696	0.000309282	0.173988	9.54592e-12	0.000362061	6.61416e-06	0.183315	3.57203e-05	0.739166	8.98397e-10	1.21261e-08	5.20986e-08	0.37561	8.48493	24876	0.423173	3.03422e-05	0.0941099	0.00163203	0.018702	1.33536e-06	0.00411118	0.000996167	0.0724162	4062.75	1.44038e+06	46481.3	81.9255
89	4962	0.289453	25.3197	0.013356	0.0551652	0.16925	0.12899	69.9366	1.25955e-05	87.41	4.94279	80999.3	2.86449e+06	11997.8	10544.9	23.3119	0.00440537	0.280691	0.889566	6.40241e-05	0.0286151	6968.22	0.0518865	25856.4	0.16794	5.81671	1.20627e-05	0.0115883	0.0373415	37941.4	54518.4	0.0011707	0.00778599	0.000652279	0.00747437	5.34637e-07	0.00164293	2500.59	3587.67	40393.3	40000	4.98023e-06	65343.6	40000	1.21689e-05	8.81992e-05	2.18888e+07	5.90905e-05	70.1025	7.34811e-10	4034.56	73.6973	39852.3	73.825	1.63296e+06	405.303	7.86526e+06	106493	1.41396e+06	19075.3	6.04422e+06	3.93671e+06	0.000129266	0.00113433	9.83122e-05	0.00145542	1.07866e-07	0.000301565	0.0596346	2.51965e-05	6650.31	6.26282e-05	0.000453958	0.000304114	0.171058	9.22797e-12	0.000303345	5.54167e-06	0.180225	3.04734e-05	0.623076	6.34488e-10	8.46727e-09	3.67916e-08	0.320219	8.49981	24882.2	0.417818	2.99844e-05	0.0929104	0.00161714	0.018531	1.32433e-06	0.00407343	0.00098016	0.0712531	4034.56	1.41396e+06	46481.6	77.1262
90	4962	0.288429	25.2247	0.0132552	0.0547428	0.165421	0.127516	65.788	1.24456e-05	85.0977	4.65031	80999.3	2.89965e+06	11997.8	10455.9	23.2205	0.00422426	0.276492	0.876297	6.31245e-05	0.0282035	6968.21	0.0513173	25856.4	0.165982	5.82182	1.19324e-05	0.0114486	0.0369031	37941.4	54518	0.00116079	0.0077198	0.000646732	0.00741065	5.30543e-07	0.00162887	2500.61	3587.7	40393.7	40000	4.92018e-06	65343.5	40000	1.20221e-05	8.71341e-05	2.18896e+07	5.83796e-05	69.6209	7.20958e-10	4006.9	73.1939	39853.3	73.3195	1.66229e+06	409.753	7.8627e+06	105729	1.38816e+06	19290.3	6.00081e+06	3.9799e+06	0.00012442	0.00109906	9.53206e-05	0.00141739	1.05196e-07	0.000298244	0.0586811	2.47936e-05	6650.4	6.1626e-05	0.000446688	0.000299258	0.168304	8.93415e-12	0.000254223	4.6444e-06	0.177323	2.59974e-05	0.525282	4.48279e-10	5.9153e-09	2.59924e-08	0.273001	8.51436	24888.1	0.41274	2.96458e-05	0.0917732	0.00160289	0.0183673	1.31379e-06	0.00403731	0.000965108	0.0701593	4006.9	1.38816e+06	46482	72.6551
91	4962	0.28744	25.133	0.0131583	0.0543367	0.161731	0.126116	61.9223	1.23032e-05	82.8697	4.37775	80999.4	2.93468e+06	11997.9	10370.6	23.1285	0.00405515	0.272525	0.863761	6.22756e-05	0.0278143	6968.21	0.0507758	25856.4	0.164122	5.82688	1.18088e-05	0.0113164	0.0364868	37941.4	54517.6	0.00115129	0.00765637	0.000641416	0.0073496	5.26627e-07	0.0016154	2500.63	3587.73	40394	40000	4.86337e-06	65343.5	40000	1.18832e-05	8.61266e-05	2.18904e+07	5.77072e-05	69.1483	7.0779e-10	3979.75	72.6997	39854.3	72.8233	1.69169e+06	414.175	7.85947e+06	104969	1.36296e+06	19505.7	5.95768e+06	4.02281e+06	0.000119892	0.00106606	9.25204e-05	0.00138174	1.02692e-07	0.000295084	0.0577841	2.44146e-05	6650.48	6.06833e-05	0.000439849	0.00029469	0.165715	8.66214e-12	0.000213116	3.89351e-06	0.174594	2.21791e-05	0.442894	3.16852e-10	4.13464e-09	1.83705e-08	0.232752	8.52858	24893.7	0.407921	2.9325e-05	0.0906944	0.00158925	0.0182106	1.30372e-06	0.00400272	0.00095094	0.0691298	3979.75	1.36296e+06	46482.4	68.4885
92	4962	0.286486	25.0444	0.013065	0.0539463	0.158175	0.124783	58.3192	1.2168e-05	80.7226	4.12366	80999.4	2.96957e+06	11997.9	10288.8	23.0358	0.00389718	0.268775	0.851909	6.1474e-05	0.0274461	6968.2	0.0502604	25856.4	0.162355	5.83189	1.16915e-05	0.0111913	0.0360912	37941.3	54517.2	0.00114219	0.00759558	0.000636321	0.00729109	5.22882e-07	0.00160248	2500.65	3587.75	40394.4	40000	4.80959e-06	65343.4	40000	1.17517e-05	8.51728e-05	2.18912e+07	5.70706e-05	68.6842	6.9526e-10	3953.09	72.2145	39855.3	72.336	1.72117e+06	418.569	7.85559e+06	104214	1.33834e+06	19721.7	5.91483e+06	4.06545e+06	0.00011566	0.00103516	8.98981e-05	0.00134831	1.00344e-07	0.000292075	0.0569395	2.40577e-05	6650.57	5.97956e-05	0.00043341	0.00029039	0.163278	8.40988e-12	0.000178706	3.26495e-06	0.172024	1.89222e-05	0.373478	2.24049e-10	2.89146e-09	1.2989e-08	0.198444	8.54248	24898.9	0.403345	2.90208e-05	0.0896699	0.00157618	0.0180605	1.29409e-06	0.00396959	0.000937591	0.0681596	3953.09	1.33834e+06	46482.8	64.6045
93	4962	0.285564	24.9588	0.0129753	0.0535707	0.154747	0.123515	54.9598	1.20394e-05	78.6533	3.88672	80999.4	3.00431e+06	11997.9	10210.4	22.9424	0.00374956	0.265226	0.840692	6.07164e-05	0.0270974	6968.19	0.0497695	25856.4	0.160674	5.83686	1.15801e-05	0.0110727	0.035715	37941.3	54516.8	0.00113346	0.00753728	0.000631435	0.00723498	5.19299e-07	0.0015901	2500.67	3587.78	40394.7	40000	4.75864e-06	65343.3	40000	1.16271e-05	8.42691e-05	2.1892e+07	5.64676e-05	68.2284	6.83324e-10	3926.9	71.7378	39856.2	71.8574	1.75072e+06	422.935	7.85106e+06	103464	1.31427e+06	19938.2	5.87224e+06	4.10782e+06	0.000111702	0.00100622	8.74412e-05	0.00131693	9.81401e-08	0.000289208	0.0561435	2.37214e-05	6650.65	5.89591e-05	0.000427341	0.000286337	0.160981	8.17557e-12	0.000149895	2.73864e-06	0.169603	1.61441e-05	0.314986	1.58498e-10	2.02317e-09	9.18792e-09	0.169201	8.55608	24903.8	0.398996	2.87322e-05	0.0886964	0.00156365	0.0179166	1.28488e-06	0.00393783	0.000925002	0.0672447	3926.9	1.31427e+06	46483.2	60.9825
94	4962	0.284674	24.8761	0.0128889	0.0532093	0.151442	0.122308	51.8264	1.1917e-05	76.6587	3.66571	80999.4	3.03892e+06	11997.9	10135.1	22.8486	0.00361155	0.261865	0.83007	5.99999e-05	0.026767	6968.19	0.0493016	25856.4	0.159074	5.84179	1.14743e-05	0.0109603	0.0353569	37941.3	54516.4	0.00112508	0.00748135	0.000626747	0.00718115	5.15869e-07	0.00157822	2500.69	3587.81	40395	40000	4.71032e-06	65343.2	40000	1.1509e-05	8.34122e-05	2.18927e+07	5.58958e-05	67.7805	6.7194e-10	3901.17	71.2693	39857.2	71.3871	1.78035e+06	427.274	7.84592e+06	102719	1.29075e+06	20155.3	5.82991e+06	4.14993e+06	0.000107999	0.000979094	8.51383e-05	0.00128747	9.60714e-08	0.000286475	0.0553926	2.34041e-05	6650.73	5.81699e-05	0.000421616	0.000282515	0.158815	7.9576e-12	0.000125765	2.29783e-06	0.16732	1.37745e-05	0.265693	1.12171e-10	1.41634e-09	6.5021e-09	0.144275	8.56939	24908.5	0.39486	2.84582e-05	0.0877706	0.00155163	0.0177786	1.27607e-06	0.00390738	0.000913118	0.066381	3901.17	1.29075e+06	46483.6	57.604
95	4962	0.283815	24.7963	0.0128058	0.0528615	0.148256	0.121156	48.9031	1.18005e-05	74.7358	3.45947	80999.4	3.07338e+06	11998	10062.9	22.7542	0.00348247	0.25868	0.820002	5.93218e-05	0.0264536	6968.18	0.0488553	25856.4	0.15755	5.84668	1.13738e-05	0.0108536	0.0350159	37941.3	54516.1	0.00111704	0.00742767	0.000622249	0.0071295	5.12586e-07	0.00156683	2500.71	3587.83	40395.3	40000	4.66447e-06	65343.1	40000	1.13969e-05	8.25992e-05	2.18935e+07	5.53533e-05	67.3402	6.61074e-10	3875.87	70.8088	39858.1	70.9249	1.81005e+06	431.586	7.84017e+06	101978	1.26774e+06	20372.9	5.78785e+06	4.19178e+06	0.000104534	0.000953662	8.29785e-05	0.00125979	9.41285e-08	0.000283869	0.0546837	2.31045e-05	6650.81	5.74249e-05	0.000416212	0.000278906	0.156771	7.75454e-12	0.000105551	1.92854e-06	0.165165	1.17533e-05	0.224148	7.94215e-11	9.92061e-10	4.6034e-09	0.123028	8.58242	24912.9	0.390923	2.81979e-05	0.0868896	0.0015401	0.0176462	1.26764e-06	0.00387817	0.000901893	0.0655651	3875.87	1.26774e+06	46483.9	54.4514
96	4962	0.282985	24.7192	0.0127257	0.0525267	0.145183	0.120059	46.1747	1.16895e-05	72.8818	3.26696	80999.4	3.1077e+06	11998	9993.53	22.6594	0.00336169	0.255659	0.810453	5.86797e-05	0.0261561	6968.17	0.0484295	25856.5	0.156097	5.85153	1.12781e-05	0.0107523	0.0346909	37941.3	54515.7	0.00110932	0.00737614	0.00061793	0.00707991	5.09441e-07	0.00155589	2500.72	3587.86	40395.7	40000	4.62094e-06	65343	40000	1.12904e-05	8.18272e-05	2.18943e+07	5.48383e-05	66.9073	6.5069e-10	3850.99	70.3559	39859	70.4703	1.83983e+06	435.872	7.83384e+06	101242	1.24524e+06	20591.2	5.74604e+06	4.23337e+06	0.000101288	0.000929805	8.09521e-05	0.00123378	9.23028e-08	0.000281382	0.0540139	2.28215e-05	6650.9	5.67209e-05	0.000411105	0.000275497	0.154839	7.56511e-12	8.8611e-05	1.61906e-06	0.16313	1.00294e-05	0.18913	5.62586e-11	6.95246e-10	3.26058e-09	0.104919	8.59517	24917	0.387174	2.79505e-05	0.0860507	0.00152904	0.0175192	1.25956e-06	0.00385014	0.00089128	0.0647936	3850.99	1.24524e+06	46484.3	51.5086
97	4962	0.282182	24.6446	0.0126486	0.0522043	0.14222	0.119011	43.6274	1.15836e-05	71.0939	3.0872	80999.4	3.14188e+06	11998	9926.91	22.5641	0.00324862	0.252792	0.801389	5.80712e-05	0.0258736	6968.17	0.0480228	25856.5	0.154712	5.85634	1.11871e-05	0.0106561	0.0343811	37941.3	54515.4	0.0011019	0.00732664	0.000613782	0.00703229	5.06429e-07	0.00154538	2500.74	3587.88	40396	40000	4.57958e-06	65343	40000	1.11893e-05	8.10937e-05	2.1895e+07	5.4349e-05	66.4815	6.40758e-10	3826.52	69.9104	39859.9	70.0232	1.86969e+06	440.131	7.82693e+06	100510	1.22323e+06	20810.1	5.70449e+06	4.2747e+06	9.82474e-05	0.000907414	7.90498e-05	0.00120932	9.05866e-08	0.000279008	0.0533805	2.25539e-05	6650.98	5.60554e-05	0.000406278	0.000272273	0.153013	7.38817e-12	7.44116e-05	1.35965e-06	0.161206	8.55894e-06	0.159608	3.98671e-11	4.87475e-10	2.3105e-09	0.0894819	8.60766	24920.9	0.3836	2.77152e-05	0.0852512	0.00151842	0.0173973	1.25183e-06	0.00382324	0.000881239	0.0640638	3826.52	1.22323e+06	46484.6	48.7608
98	4962	0.281408	24.5726	0.0125743	0.0518938	0.139361	0.118011	41.2483	1.14826e-05	69.3696	2.91928	80999.4	3.17591e+06	11998	9862.9	22.4685	0.00314273	0.250068	0.79278	5.74942e-05	0.0256051	6968.16	0.0476344	25856.5	0.15339	5.86111	1.11005e-05	0.0105646	0.0340855	37941.3	54515	0.00109478	0.0072791	0.000609797	0.00698654	5.03543e-07	0.00153529	2500.76	3587.91	40396.3	40000	4.54026e-06	65342.9	40000	1.10932e-05	8.03965e-05	2.18958e+07	5.38839e-05	66.0626	6.3125e-10	3802.45	69.4721	39860.8	69.5833	1.89963e+06	444.365	7.81948e+06	99782.2	1.2017e+06	21029.7	5.66318e+06	4.31579e+06	9.53976e-05	0.00088639	7.72631e-05	0.0011863	8.89725e-08	0.00027674	0.0527813	2.23007e-05	6651.05	5.54256e-05	0.000401709	0.000269223	0.151285	7.22268e-12	6.25061e-05	1.14214e-06	0.159385	7.30467e-06	0.134718	2.82675e-11	3.42015e-10	1.63807e-09	0.0763232	8.6199	24924.6	0.380193	2.74913e-05	0.084489	0.00150822	0.0172802	1.24442e-06	0.0037974	0.000871732	0.0633727	3802.45	1.2017e+06	46485	46.1939
99	4962	0.280659	24.503	0.0125027	0.0515947	0.136603	0.117055	39.0255	1.13862e-05	67.7063	2.76238	80999.4	3.2098e+06	11998	9801.38	22.3725	0.00304351	0.247481	0.784598	5.69469e-05	0.0253497	6968.15	0.047263	25856.5	0.152129	5.86584	1.10179e-05	0.0104776	0.0338033	37941.2	54514.6	0.00108793	0.0072334	0.000605967	0.00694258	5.00778e-07	0.00152559	2500.78	3587.93	40396.6	40000	4.50286e-06	65342.8	40000	1.10018e-05	7.97333e-05	2.18965e+07	5.34415e-05	65.6503	6.22139e-10	3778.75	69.0406	39861.7	69.1503	1.92965e+06	448.573	7.81148e+06	99058.9	1.18062e+06	21249.9	5.62212e+06	4.35663e+06	9.27253e-05	0.000866638	7.55842e-05	0.00116464	8.74538e-08	0.000274573	0.0522138	2.2061e-05	6651.13	5.48293e-05	0.000397384	0.000266336	0.14965	7.06774e-12	5.25213e-05	9.59711e-07	0.157662	6.2348e-06	0.113729	2.00515e-11	2.40082e-10	1.16189e-09	0.0651061	8.6319	24928.1	0.376942	2.72781e-05	0.0837618	0.00149842	0.0171677	1.23733e-06	0.00377259	0.000862727	0.062718	3778.75	1.18062e+06	46485.4	43.7954
100	4962	0.279935	24.4357	0.0124337	0.0513065	0.133942	0.116142	36.9479	1.12942e-05	66.1017	2.6157	80999.4	3.24354e+06	11998.1	9742.23	22.2762	0.00295051	0.24502	0.776818	5.64273e-05	0.0251068	6968.15	0.0469079	25856.5	0.150923	5.87054	1.09393e-05	0.0103948	0.0335338	37941.2	54514.3	0.00108134	0.00718948	0.000602286	0.00690032	4.98127e-07	0.00151627	2500.8	3587.95	40396.9	40000	4.46727e-06	65342.7	40000	1.09147e-05	7.91021e-05	2.18972e+07	5.30206e-05	65.2444	6.13402e-10	3755.42	68.6158	39862.5	68.7241	1.95974e+06	452.757	7.80296e+06	98339.9	1.15998e+06	21470.9	5.5813e+06	4.39723e+06	9.02182e-05	0.000848074	7.40058e-05	0.00114423	8.60242e-08	0.000272501	0.0516763	2.18338e-05	6651.21	5.42644e-05	0.000393286	0.000263601	0.148101	6.9225e-12	4.4145e-05	8.0667e-07	0.15603	5.32218e-06	0.0960284	1.42306e-11	1.68624e-10	8.24533e-10	0.0555437	8.64365	24931.4	0.373838	2.70751e-05	0.0830677	0.00148901	0.0170596	1.23052e-06	0.00374874	0.000854189	0.0620973	3755.42	1.15998e+06	46485.7	41.5533
