Time	[EGF]	[EGFR]	[EGF-EGFR]	[EGF-EGFR2]	[pEGF-EGFR2]	[cbl]	[Shc]	[pEGF-EGFR2-Shc]	[SHP]	[pEGF-EGFR2-SHP2]	[pEGF-EGFR2-pShc]	[pShc]	[pShc-SHP2]	[Grb2]	[pEGF-EGFR2-pShc-Grb2]	[pEGF-EGFR2-pShc-Grb2-SHP2]	[SOS]	[pEGF-EGFR2-pShc-Grb2-SOS]	[pEGF-EGFR2-pShc-Grb2-SOS-cbl]	[Grb2-SOS]	[pEGF-EGFR2-Grb2]	[pEGF-EGFR2-Grb2-SHP2]	[pEGF-EGFR2-Grb2-SOS]	[pEGF-EGFR2-Grb2-SOS-cbl]	[Ras-GDP]	[pEGF-EGFR2-pShc-Grb2-SOS-Ras-GDP]	[Ras-GTP]	[pEGF-EGFR2-Grb2-SOS-Ras-GDP]	[Ras-GAP]	[Ras-GTP-Ras-GAP]	[pEGF-EGFR2-Ras-GAP]	[pEGF-EGFR2-Ras-GAP-Ras-GTP]	[pEGF-EGFR2-Ras-GAP-SHP2]	[Raf1]	[Raf1-Ras-GTP]	[Raf1active]	[MEK]	[Raf1active-MEK]	[pMEK]	[Raf1active-pMEK]	[ppMEK]	[ERK]	[ppMEK-ERK]	[pERK]	[ppMEK-pERK]	[ppERK]	[Pase]	[Raf1active-Pase]	[Pase2]	[ppMEK-Pase2]	[pMEK-Pase2]	[Pase3]	[pERK-Pase3]	[ppERK-Pase3]	[ppERK-pEGF-EGFR2-pShc-Grb2-SOS]	[pSOS]	[ppERK-pEGF-EGFR2-Grb2-SOS]	[ProEGFR]	[pEGF-EGFR2-pShc-Grb2-SOS-cbl-EPn]	[EPn]	[pEGF-EGFR2-Grb2-SOS-cbl-EPn]	[pEGF-EGFR2-cbl]	[pEGF-EGFR2-cbl-EPn]	[PI3K]	[pEGF-EGFR2-PI3K]	[pEGF-EGFR2-pPI3K]	[pPI3K]	[TP4]	[TP4-pPI3K]	[TP4-PI3K]	[PIP2]	[pPI3K-PIP2]	[PIP3]	[Akt]	[Aktm]	[PDK1]	[Aktm-PDK1]	[pAktm-PDK1]	[pAktm]	[pAkt]	[pAkt-Takt]	[Akt-Takt]	[Takt]	[pAktm-Takt]	[Aktm-Takt]	[pAktm-PDK1-Takt]	[Aktm-PDK1-Takt]	[pAkt_total]	[pRaf1active]	[STAT3c]	[pEGF-EGFR2-STAT3c]	[pSTAT3c]	[pEGF-EGFR2-pSTAT3c]	[PP1]	[pSTAT3c-PP1]	[pSTAT3c-pSTAT3c-PP1]	[pSTAT3c-pSTAT3c]	[STAT3c-pSTAT3c]	[pSTAT3n-pSTAT3n]	[pSTAT3n]	[PP2]	[pSTAT3n-pSTAT3n-PP2]	[STAT3n-pSTAT3n]	[STAT3n]	[pSTAT3n-PP2]	[pEGF-EGFR2-STAT3c-cbl]	[pEGF-EGFR2-STAT3c-cbl-EPn]	[pEGF-EGFR2-PI3K-cbl]	[pEGF-EGFR2-PI3K-cbl-EPn]
58	5.54311e-08	0.54354	0.000792542	5.96399e-06	4.62434e-07	0.799363	0.997026	3.58975e-05	0.0999157	3.28933e-07	2.39849e-06	0.000113489	8.18609e-05	0.709221	6.29312e-06	1.72826e-06	0.00923095	2.44786e-05	2.1942e-05	0.287721	1.36164e-06	3.73875e-07	2.77448e-06	2.66319e-06	0.144558	0.00223175	0.00140481	0.000254206	0.099954	4.59588e-05	1.71606e-08	7.89259e-12	1.88601e-09	0.49728	0.00150485	3.84899e-05	0.676097	2.9586e-05	0.00383144	2.00311e-07	6.70362e-06	0.399895	5.00077e-07	0.000103252	3.54613e-10	1.31994e-08	0.498853	0.00114704	0.0199652	2.10668e-06	3.26666e-05	0.00199882	1.17882e-06	1.80865e-10	2.41336e-12	6.52303e-13	2.73885e-13	0.748264	0.000454623	0.499392	5.59289e-05	2.62546e-06	6.38627e-05	0.199508	4.23348e-08	0.000480142	2.73872e-08	0.199993	9.15969e-09	6.57001e-06	0.5	1.20261e-08	1.78369e-08	0.0994387	4.5903e-09	0.0999996	4.43698e-10	5.80249e-08	5.94169e-09	1.58696e-07	1.51e-07	0.000560528	0.099439	5.83222e-09	2.59916e-08	5.69451e-08	2.76489e-07	1.64637e-07	3.18612e-12	0.999943	2.03719e-07	8.1123e-06	3.97405e-11	0.49998	1.98947e-05	2.01063e-08	8.67319e-09	8.35614e-09	2.15625e-10	2.87556e-10	0.6	5.61658e-10	1.22503e-11	5.90044e-11	6.92499e-10	1.15184e-06	2.80145e-05	2.17327e-07	5.27081e-06
59	5.42098e-08	0.547272	0.000780408	5.80435e-06	4.50056e-07	0.799353	0.997028	3.49205e-05	0.0999185	3.19723e-07	2.33599e-06	0.000109891	7.91013e-05	0.709006	6.15322e-06	1.6897e-06	0.00901583	2.44292e-05	2.22891e-05	0.28793	1.33219e-06	3.65764e-07	2.7648e-06	2.70169e-06	0.144564	0.00222789	0.00140432	0.000253369	0.099954	4.59436e-05	1.66621e-08	7.66023e-12	1.83087e-09	0.49728	0.00150469	3.84876e-05	0.675995	2.95814e-05	0.0039317	2.05603e-07	7.03466e-06	0.399887	5.24808e-07	0.00011099	4.00234e-10	1.52665e-08	0.498853	0.00114717	0.0199642	2.21415e-06	3.35624e-05	0.00199873	1.26989e-06	2.09964e-10	2.79475e-12	7.74211e-13	3.16694e-13	0.744532	0.00046348	0.499382	5.69275e-05	2.6277e-06	6.39657e-05	0.199506	4.13399e-08	0.000481391	2.64978e-08	0.199993	8.84854e-09	6.66698e-06	0.5	1.16352e-08	1.72549e-08	0.0994294	4.43967e-09	0.0999996	4.30159e-10	5.59524e-08	5.72779e-09	1.57789e-07	1.50211e-07	0.000569857	0.0994296	5.62102e-09	2.62522e-08	5.48953e-08	2.79007e-07	1.63516e-07	3.16666e-12	0.999942	1.98271e-07	8.11562e-06	3.86523e-11	0.49998	1.99112e-05	2.03579e-08	8.76227e-09	8.3672e-09	2.20368e-10	2.99203e-10	0.6	5.75861e-10	1.26083e-11	6.20049e-11	7.23398e-10	1.15283e-06	2.806e-05	2.1758e-07	5.28091e-06
60	5.30322e-08	0.550985	0.000768641	5.65157e-06	4.38233e-07	0.799343	0.99703	3.3988e-05	0.0999212	3.10944e-07	2.27634e-06	0.000106496	7.65031e-05	0.708807	6.01881e-06	1.65266e-06	0.00881594	2.43782e-05	2.26348e-05	0.288125	1.30384e-06	3.57955e-07	2.75503e-06	2.73998e-06	0.14457	0.00222387	0.00140359	0.000252522	0.0999541	4.59205e-05	1.61879e-08	7.43796e-12	1.77843e-09	0.49728	0.00150424	3.84778e-05	0.675894	2.95711e-05	0.00403188	2.10849e-07	7.37204e-06	0.399879	5.50012e-07	0.000119095	4.50296e-10	1.75939e-08	0.498853	0.00114707	0.0199632	2.3238e-06	3.44576e-05	0.00199863	1.36542e-06	2.42836e-10	3.22417e-12	9.15047e-13	3.64819e-13	0.740818	0.000472308	0.499372	5.79212e-05	2.62983e-06	6.40639e-05	0.199505	4.039e-08	0.000482606	2.56596e-08	0.199993	8.55576e-09	6.76378e-06	0.5	1.12668e-08	1.67063e-08	0.0994201	4.2977e-09	0.0999996	4.17404e-10	5.39667e-08	5.52257e-09	1.56798e-07	1.49337e-07	0.000579175	0.0994203	5.41826e-09	2.65022e-08	5.29305e-08	2.81422e-07	1.62321e-07	3.14499e-12	0.999942	1.93067e-07	8.11844e-06	3.76121e-11	0.49998	1.99261e-05	2.06029e-08	8.84888e-09	8.37748e-09	2.25076e-10	3.11061e-10	0.6	5.89994e-10	1.29655e-11	6.5081e-11	7.54948e-10	1.15377e-06	2.81034e-05	2.17824e-07	5.29063e-06
61	5.18961e-08	0.55468	0.000757225	5.50525e-06	4.26932e-07	0.799332	0.997032	3.30973e-05	0.0999237	3.02569e-07	2.21936e-06	0.00010329	7.40548e-05	0.708621	5.88961e-06	1.61705e-06	0.00863018	2.43256e-05	2.2979e-05	0.288306	1.27653e-06	3.50433e-07	2.74518e-06	2.77806e-06	0.144577	0.00221968	0.00140262	0.000251666	0.0999541	4.58898e-05	1.57364e-08	7.22519e-12	1.72851e-09	0.497281	0.00150352	3.84611e-05	0.675792	2.95553e-05	0.00413194	2.16049e-07	7.71557e-06	0.39987	5.75675e-07	0.000127573	5.05083e-10	2.02064e-08	0.498853	0.00114674	0.0199622	2.43555e-06	3.53522e-05	0.00199853	1.46551e-06	2.7985e-10	3.70608e-12	1.07715e-12	4.18744e-13	0.737123	0.000481105	0.499362	5.89101e-05	2.63185e-06	6.41575e-05	0.199504	3.94822e-08	0.000483789	2.4869e-08	0.199993	8.28002e-09	6.8604e-06	0.5	1.09193e-08	1.61887e-08	0.0994108	4.16379e-09	0.0999996	4.05377e-10	5.20651e-08	5.32579e-09	1.55731e-07	1.48384e-07	0.000588482	0.099411	5.22372e-09	2.6742e-08	5.10481e-08	2.83739e-07	1.61057e-07	3.12128e-12	0.999942	1.88093e-07	8.12077e-06	3.6617e-11	0.49998	1.99394e-05	2.08416e-08	8.93304e-09	8.38702e-09	2.29748e-10	3.23125e-10	0.6	6.04052e-10	1.33219e-11	6.82322e-11	7.8714e-10	1.15467e-06	2.81448e-05	2.1806e-07	5.29997e-06
62	5.07995e-08	0.558356	0.000746143	5.36504e-06	4.16121e-07	0.799322	0.997033	3.22457e-05	0.099926	2.94572e-07	2.16488e-06	0.000100259	7.17456e-05	0.708449	5.76535e-06	1.58281e-06	0.00845756	2.42716e-05	2.33218e-05	0.288473	1.25021e-06	3.43186e-07	2.73525e-06	2.81594e-06	0.144584	0.00221534	0.00140145	0.000250802	0.0999541	4.58521e-05	1.53061e-08	7.0214e-12	1.68096e-09	0.497283	0.00150256	3.84379e-05	0.675691	2.95344e-05	0.00423189	2.212e-07	8.06508e-06	0.399861	6.01784e-07	0.000136429	5.64889e-10	2.31302e-08	0.498854	0.00114622	0.0199612	2.54935e-06	3.62459e-05	0.00199843	1.57022e-06	3.21398e-10	4.2452e-12	1.26306e-12	4.78979e-13	0.733447	0.000489873	0.499352	5.9894e-05	2.63378e-06	6.42466e-05	0.199502	3.8614e-08	0.000484943	2.41224e-08	0.199993	8.0201e-09	6.95687e-06	0.5	1.05912e-08	1.56999e-08	0.0994015	4.03736e-09	0.0999996	3.94026e-10	5.02449e-08	5.13721e-09	1.54593e-07	1.47359e-07	0.000597778	0.0994017	5.0372e-09	2.6972e-08	4.92455e-08	2.85961e-07	1.5973e-07	3.09571e-12	0.999942	1.83335e-07	8.12262e-06	3.56644e-11	0.49998	1.99511e-05	2.10739e-08	9.01479e-09	8.39585e-09	2.3438e-10	3.35393e-10	0.6	6.18028e-10	1.36772e-11	7.14577e-11	8.19968e-10	1.15553e-06	2.81842e-05	2.18288e-07	5.30895e-06
63	4.97406e-08	0.562014	0.000735382	5.2306e-06	4.05772e-07	0.799312	0.997035	3.14311e-05	0.0999283	2.8693e-07	2.11277e-06	9.73916e-05	6.95656e-05	0.708288	5.64578e-06	1.54986e-06	0.00829713	2.42162e-05	2.36632e-05	0.288629	1.22484e-06	3.36199e-07	2.72526e-06	2.8536e-06	0.144592	0.00221087	0.00140007	0.000249931	0.0999542	4.58078e-05	1.48956e-08	6.82608e-12	1.63561e-09	0.497285	0.00150137	3.84087e-05	0.67559	2.95089e-05	0.00433169	2.26301e-07	8.42037e-06	0.399852	6.28326e-07	0.000145669	6.30014e-10	2.6393e-08	0.498854	0.0011455	0.0199602	2.66513e-06	3.71385e-05	0.00199832	1.67962e-06	3.67898e-10	4.84649e-12	1.47556e-12	5.4606e-13	0.729789	0.000498609	0.499343	6.08729e-05	2.63561e-06	6.43316e-05	0.199501	3.77832e-08	0.000486067	2.3417e-08	0.199993	7.77486e-09	7.05318e-06	0.5	1.02812e-08	1.52379e-08	0.0993922	3.91788e-09	0.0999996	3.83304e-10	4.85033e-08	4.95658e-09	1.5339e-07	1.46268e-07	0.000607063	0.0993924	4.85847e-09	2.71927e-08	4.75202e-08	2.88093e-07	1.58346e-07	3.06843e-12	0.999942	1.78781e-07	8.12404e-06	3.47518e-11	0.49998	1.99615e-05	2.13e-08	9.09417e-09	8.404e-09	2.38973e-10	3.47862e-10	0.6	6.31915e-10	1.40312e-11	7.47567e-11	8.53423e-10	1.15634e-06	2.82218e-05	2.18507e-07	5.31759e-06
64	4.87176e-08	0.565654	0.000724928	5.10162e-06	3.95858e-07	0.799302	0.997036	3.06511e-05	0.0999304	2.79622e-07	2.06288e-06	9.46761e-05	6.75056e-05	0.708139	5.53067e-06	1.51815e-06	0.00814803	2.41596e-05	2.40031e-05	0.288774	1.20038e-06	3.29462e-07	2.71521e-06	2.89106e-06	0.1446	0.00220626	0.0013985	0.000249053	0.0999542	4.57573e-05	1.45038e-08	6.63879e-12	1.59232e-09	0.497287	0.00149996	3.83739e-05	0.675489	2.94789e-05	0.00443134	2.31353e-07	8.78126e-06	0.399842	6.55286e-07	0.000155299	7.00765e-10	3.00241e-08	0.498855	0.00114461	0.0199592	2.78283e-06	3.80299e-05	0.00199821	1.79378e-06	4.1979e-10	5.51519e-12	1.71765e-12	6.20552e-13	0.726149	0.000507314	0.499333	6.18469e-05	2.63735e-06	6.44125e-05	0.1995	3.69875e-08	0.000487163	2.27497e-08	0.199993	7.54326e-09	7.14935e-06	0.5	9.98796e-09	1.48008e-08	0.0993829	3.80489e-09	0.0999996	3.73167e-10	4.68375e-08	4.78366e-09	1.52127e-07	1.45115e-07	0.000616337	0.0993832	4.68728e-09	2.74044e-08	4.58695e-08	2.90138e-07	1.56911e-07	3.03961e-12	0.999942	1.74419e-07	8.12502e-06	3.38769e-11	0.49998	1.99705e-05	2.152e-08	9.17123e-09	8.41149e-09	2.43525e-10	3.60529e-10	0.6	6.45709e-10	1.43838e-11	7.81285e-11	8.87496e-10	1.15711e-06	2.82576e-05	2.1872e-07	5.3259e-06
65	4.77288e-08	0.569276	0.000714767	4.9778e-06	3.86355e-07	0.799292	0.997038	2.9904e-05	0.0999324	2.72628e-07	2.01508e-06	9.21022e-05	6.55573e-05	0.708001	5.41981e-06	1.4876e-06	0.00800946	2.41017e-05	2.43415e-05	0.288908	1.17678e-06	3.22962e-07	2.7051e-06	2.92832e-06	0.144609	0.00220152	0.00139677	0.000248169	0.0999543	4.57012e-05	1.41293e-08	6.45909e-12	1.55097e-09	0.49729	0.00149835	3.83338e-05	0.675388	2.94449e-05	0.00453082	2.36354e-07	9.14758e-06	0.399832	6.8265e-07	0.000165322	7.77453e-10	3.40546e-08	0.498856	0.00114355	0.0199582	2.9024e-06	3.892e-05	0.00199809	1.91277e-06	4.77543e-10	6.25678e-12	1.99259e-12	7.03045e-13	0.722527	0.000515987	0.499323	6.28159e-05	2.63899e-06	6.44895e-05	0.199499	3.62249e-08	0.000488233	2.2118e-08	0.199993	7.32435e-09	7.24539e-06	0.5	9.71037e-09	1.43869e-08	0.0993737	3.69792e-09	0.0999996	3.63573e-10	4.52447e-08	4.61817e-09	1.50811e-07	1.43906e-07	0.000625599	0.0993739	4.5234e-09	2.76075e-08	4.42906e-08	2.92101e-07	1.55429e-07	3.00939e-12	0.999942	1.70237e-07	8.12559e-06	3.30377e-11	0.49998	1.99782e-05	2.17338e-08	9.24599e-09	8.41835e-09	2.48034e-10	3.73389e-10	0.6	6.59403e-10	1.47348e-11	8.15721e-11	9.2218e-10	1.15785e-06	2.82916e-05	2.18925e-07	5.3339e-06
66	4.67728e-08	0.57288	0.000704888	4.85887e-06	3.7724e-07	0.799281	0.997039	2.91877e-05	0.0999342	2.65931e-07	1.96925e-06	8.96605e-05	6.3713e-05	0.707872	5.31298e-06	1.45818e-06	0.00788067	2.40427e-05	2.46785e-05	0.289033	1.154e-06	3.16689e-07	2.69494e-06	2.96536e-06	0.144619	0.00219667	0.00139487	0.000247279	0.0999543	4.56396e-05	1.37713e-08	6.28659e-12	1.51144e-09	0.497293	0.00149654	3.82887e-05	0.675287	2.94069e-05	0.00463011	2.41303e-07	9.51914e-06	0.399821	7.10405e-07	0.000175746	8.60397e-10	3.85169e-08	0.498858	0.00114234	0.0199572	3.02377e-06	3.98086e-05	0.00199796	2.03665e-06	5.41649e-10	7.077e-12	2.30388e-12	7.94156e-13	0.718924	0.000524627	0.499313	6.37798e-05	2.64055e-06	6.45628e-05	0.199498	3.54937e-08	0.000489278	2.15195e-08	0.199993	7.11724e-09	7.3413e-06	0.5	9.44734e-09	1.39947e-08	0.0993644	3.59658e-09	0.0999996	3.54487e-10	4.37222e-08	4.45985e-09	1.49445e-07	1.42646e-07	0.00063485	0.0993646	4.36657e-09	2.78024e-08	4.27811e-08	2.93984e-07	1.53904e-07	2.97791e-12	0.999942	1.66226e-07	8.12576e-06	3.22322e-11	0.49998	1.99846e-05	2.19417e-08	9.3185e-09	8.42461e-09	2.52498e-10	3.8644e-10	0.6	6.72993e-10	1.50839e-11	8.50867e-11	9.57466e-10	1.15854e-06	2.83241e-05	2.19123e-07	5.3416e-06
67	4.58479e-08	0.576465	0.00069528	4.74458e-06	3.68491e-07	0.799271	0.99704	2.85006e-05	0.099936	2.59513e-07	1.92528e-06	8.73422e-05	6.19656e-05	0.707753	5.21001e-06	1.42981e-06	0.00776097	2.39826e-05	2.5014e-05	0.289148	1.132e-06	3.10633e-07	2.68474e-06	3.0022e-06	0.144629	0.0021917	0.00139281	0.000246385	0.0999544	4.5573e-05	1.34287e-08	6.12092e-12	1.47362e-09	0.497297	0.00149457	3.82391e-05	0.675187	2.93654e-05	0.00472921	2.462e-07	9.89576e-06	0.39981	7.38537e-07	0.000186573	9.49922e-10	4.34455e-08	0.498859	0.00114098	0.0199562	3.14688e-06	4.06955e-05	0.00199783	2.16548e-06	6.12627e-10	7.98187e-12	2.65531e-12	8.94529e-13	0.715338	0.000533235	0.499304	6.47388e-05	2.64203e-06	6.46325e-05	0.199497	3.47922e-08	0.000490297	2.09518e-08	0.199993	6.92113e-09	7.43708e-06	0.5	9.19789e-09	1.36226e-08	0.0993552	3.50048e-09	0.0999996	3.45874e-10	4.22671e-08	4.30845e-09	1.48034e-07	1.4134e-07	0.00064409	0.0993554	4.21655e-09	2.79894e-08	4.13382e-08	2.95792e-07	1.52343e-07	2.9453e-12	0.999942	1.62377e-07	8.12556e-06	3.14585e-11	0.49998	1.99899e-05	2.21437e-08	9.38879e-09	8.43028e-09	2.56918e-10	3.99679e-10	0.6	6.86473e-10	1.54311e-11	8.86713e-11	9.93345e-10	1.15919e-06	2.83549e-05	2.19314e-07	5.34901e-06
68	4.49528e-08	0.580033	0.00068593	4.63469e-06	3.6009e-07	0.799261	0.997041	2.78412e-05	0.0999377	2.53358e-07	1.88307e-06	8.51391e-05	6.03085e-05	0.707642	5.1107e-06	1.40245e-06	0.0076497	2.39216e-05	2.53481e-05	0.289256	1.11076e-06	3.04785e-07	2.67449e-06	3.03883e-06	0.144639	0.00218663	0.00139062	0.000245486	0.0999545	4.55017e-05	1.31006e-08	5.96172e-12	1.43741e-09	0.4973	0.00149242	3.81851e-05	0.675086	2.93206e-05	0.0048281	2.51044e-07	1.02773e-05	0.399799	7.67033e-07	0.000197808	1.04636e-09	4.88762e-08	0.498861	0.00113948	0.0199551	3.27167e-06	4.15807e-05	0.0019977	2.29931e-06	6.91022e-10	8.97766e-12	3.05094e-12	1.00483e-12	0.71177	0.00054181	0.499294	6.56927e-05	2.64342e-06	6.46988e-05	0.199496	3.41186e-08	0.000491294	2.04129e-08	0.199992	6.73525e-09	7.53275e-06	0.5	8.96112e-09	1.32695e-08	0.099346	3.40927e-09	0.0999996	3.37702e-10	4.08768e-08	4.16371e-09	1.46584e-07	1.39993e-07	0.000653319	0.0993462	4.07309e-09	2.81689e-08	3.99593e-08	2.97528e-07	1.50748e-07	2.91168e-12	0.999942	1.58681e-07	8.12499e-06	3.07151e-11	0.49998	1.9994e-05	2.23398e-08	9.4569e-09	8.4354e-09	2.6129e-10	4.13102e-10	0.6	6.99838e-10	1.57761e-11	9.23251e-11	1.02981e-09	1.15981e-06	2.83843e-05	2.19498e-07	5.35614e-06
69	4.40863e-08	0.583583	0.000676829	4.52898e-06	3.52018e-07	0.799251	0.997041	2.72078e-05	0.0999393	2.47452e-07	1.84253e-06	8.30437e-05	5.87356e-05	0.707539	5.01488e-06	1.37606e-06	0.00754628	2.38595e-05	2.56806e-05	0.289355	1.09024e-06	2.99134e-07	2.66422e-06	3.07526e-06	0.14465	0.00218146	0.00138829	0.000244583	0.0999546	4.54261e-05	1.27862e-08	5.80868e-12	1.40272e-09	0.497304	0.00149012	3.81271e-05	0.674986	2.92726e-05	0.00492677	2.55835e-07	1.06635e-05	0.399787	7.9588e-07	0.000209455	1.15003e-09	5.48468e-08	0.498862	0.00113786	0.0199541	3.39808e-06	4.24641e-05	0.00199756	2.4382e-06	7.77405e-10	1.00709e-11	3.49513e-12	1.12577e-12	0.70822	0.000550351	0.499284	6.66416e-05	2.64473e-06	6.47618e-05	0.199494	3.34716e-08	0.000492267	1.9901e-08	0.199992	6.55893e-09	7.62832e-06	0.5	8.73618e-09	1.29339e-08	0.0993368	3.32264e-09	0.0999996	3.29941e-10	3.95486e-08	4.02536e-09	1.45098e-07	1.38608e-07	0.000662537	0.099337	3.93595e-09	2.83411e-08	3.86419e-08	2.99194e-07	1.49123e-07	2.87718e-12	0.999942	1.5513e-07	8.12407e-06	3.00002e-11	0.49998	1.9997e-05	2.25302e-08	9.52287e-09	8.43998e-09	2.65615e-10	4.26705e-10	0.6	7.13086e-10	1.6119e-11	9.6047e-11	1.06684e-09	1.1604e-06	2.84122e-05	2.19676e-07	5.36301e-06
70	4.3247e-08	0.587115	0.000667967	4.42723e-06	3.44257e-07	0.799241	0.997042	2.65992e-05	0.0999409	2.41782e-07	1.80357e-06	8.10493e-05	5.72416e-05	0.707443	4.9224e-06	1.35059e-06	0.00745015	2.37966e-05	2.60117e-05	0.289448	1.0704e-06	2.93673e-07	2.65391e-06	3.11148e-06	0.144661	0.00217619	0.00138583	0.000243677	0.0999546	4.53463e-05	1.24848e-08	5.66147e-12	1.36946e-09	0.497309	0.00148768	3.80653e-05	0.674887	2.92217e-05	0.00502521	2.60572e-07	1.10542e-05	0.399775	8.25063e-07	0.000221518	1.26129e-09	6.13965e-08	0.498864	0.00113612	0.0199531	3.52606e-06	4.33455e-05	0.00199742	2.5822e-06	8.72377e-10	1.12683e-11	3.99252e-12	1.25805e-12	0.704688	0.000558858	0.499275	6.75854e-05	2.64596e-06	6.48217e-05	0.199493	3.28496e-08	0.000493219	1.94142e-08	0.199992	6.39152e-09	7.72378e-06	0.5	8.5223e-09	1.26149e-08	0.0993276	3.24028e-09	0.0999996	3.22566e-10	3.828e-08	3.89315e-09	1.4358e-07	1.37189e-07	0.000671743	0.0993277	3.80487e-09	2.85065e-08	3.73833e-08	3.00795e-07	1.47473e-07	2.8419e-12	0.999942	1.51716e-07	8.12281e-06	2.93125e-11	0.49998	1.9999e-05	2.27151e-08	9.58674e-09	8.44404e-09	2.69892e-10	4.40485e-10	0.6	7.2621e-10	1.64594e-11	9.98361e-11	1.10444e-09	1.16095e-06	2.84387e-05	2.19848e-07	5.36963e-06
71	4.24339e-08	0.59063	0.000659334	4.32926e-06	3.36791e-07	0.799232	0.997043	2.6014e-05	0.0999423	2.36335e-07	1.76609e-06	7.91493e-05	5.58211e-05	0.707353	4.83311e-06	1.326e-06	0.0073608	2.37328e-05	2.63413e-05	0.289534	1.05122e-06	2.88394e-07	2.64358e-06	3.1475e-06	0.144673	0.00217084	0.00138326	0.000242767	0.0999547	4.52626e-05	1.21955e-08	5.51983e-12	1.33755e-09	0.497313	0.0014851	3.8e-05	0.674787	2.9168e-05	0.00512342	2.65256e-07	1.14493e-05	0.399762	8.54571e-07	0.000234001	1.38047e-09	6.85666e-08	0.498866	0.00113426	0.0199521	3.65554e-06	4.42249e-05	0.00199727	2.73135e-06	9.76564e-10	1.2577e-11	4.54811e-12	1.40243e-12	0.701173	0.000567331	0.499265	6.85242e-05	2.64712e-06	6.48785e-05	0.199492	3.22516e-08	0.00049415	1.89509e-08	0.199992	6.23245e-09	7.81914e-06	0.5	8.31878e-09	1.23112e-08	0.0993184	3.16192e-09	0.0999996	3.1555e-10	3.70684e-08	3.76684e-09	1.42034e-07	1.35741e-07	0.000680939	0.0993186	3.67961e-09	2.86654e-08	3.61813e-08	3.02332e-07	1.45801e-07	2.80595e-12	0.999942	1.48431e-07	8.12123e-06	2.86506e-11	0.49998	1.99999e-05	2.28943e-08	9.64854e-09	8.4476e-09	2.74118e-10	4.54439e-10	0.6	7.39208e-10	1.67973e-11	1.03691e-10	1.1426e-09	1.16147e-06	2.84639e-05	2.20013e-07	5.376e-06
72	4.16457e-08	0.594127	0.000650923	4.23488e-06	3.29606e-07	0.799222	0.997043	2.54511e-05	0.0999437	2.31099e-07	1.73003e-06	7.73379e-05	5.44694e-05	0.70727	4.74685e-06	1.30225e-06	0.00727773	2.36682e-05	2.66694e-05	0.289614	1.03268e-06	2.83288e-07	2.63322e-06	3.18331e-06	0.144685	0.00216541	0.00138058	0.000241855	0.0999548	4.51753e-05	1.19177e-08	5.38346e-12	1.30692e-09	0.497318	0.00148239	3.79314e-05	0.674688	2.91118e-05	0.00522138	2.69885e-07	1.18486e-05	0.399749	8.8439e-07	0.000246908	1.50791e-09	7.64e-08	0.498868	0.00113231	0.0199511	3.78646e-06	4.51021e-05	0.00199711	2.88569e-06	1.09062e-09	1.40043e-11	5.1672e-12	1.55969e-12	0.697676	0.00057577	0.499256	6.94579e-05	2.64821e-06	6.49324e-05	0.199491	3.16761e-08	0.000495061	1.85097e-08	0.199992	6.08116e-09	7.91441e-06	0.5	8.12494e-09	1.2022e-08	0.0993092	3.0873e-09	0.0999996	3.08872e-10	3.59113e-08	3.64618e-09	1.40464e-07	1.34267e-07	0.000690123	0.0993094	3.55995e-09	2.88179e-08	3.50334e-08	3.03809e-07	1.4411e-07	2.76942e-12	0.999942	1.45271e-07	8.11934e-06	2.80131e-11	0.49998	1.99999e-05	2.30681e-08	9.70831e-09	8.45067e-09	2.78294e-10	4.68563e-10	0.6	7.52076e-10	1.71325e-11	1.07612e-10	1.1813e-09	1.16195e-06	2.84878e-05	2.20173e-07	5.38213e-06
73	4.08815e-08	0.597607	0.000642724	4.14391e-06	3.22687e-07	0.799212	0.997044	2.49093e-05	0.099945	2.26064e-07	1.69532e-06	7.56097e-05	5.31822e-05	0.707193	4.66351e-06	1.2793e-06	0.00720052	2.36029e-05	2.69961e-05	0.289688	1.01473e-06	2.78348e-07	2.62285e-06	3.21891e-06	0.144697	0.00215989	0.0013778	0.00024094	0.0999549	4.50847e-05	1.16509e-08	5.25213e-12	1.2775e-09	0.497323	0.00147957	3.78597e-05	0.674589	2.90532e-05	0.00531908	2.74461e-07	1.22519e-05	0.399736	9.14507e-07	0.000260241	1.64396e-09	8.49413e-08	0.49887	0.00113025	0.0199501	3.91878e-06	4.59771e-05	0.00199695	3.04528e-06	1.21523e-09	1.55576e-11	5.85542e-12	1.73061e-12	0.694197	0.000584174	0.499247	7.03865e-05	2.64922e-06	6.49835e-05	0.19949	3.11222e-08	0.000495953	1.80892e-08	0.199992	5.93715e-09	8.00959e-06	0.5	7.94018e-09	1.17464e-08	0.0993	3.0162e-09	0.0999996	3.02509e-10	3.48065e-08	3.53093e-09	1.38873e-07	1.3277e-07	0.000699297	0.0993002	3.44564e-09	2.89644e-08	3.39371e-08	3.05229e-07	1.42404e-07	2.73241e-12	0.999942	1.42227e-07	8.11715e-06	2.73989e-11	0.49998	1.9999e-05	2.32366e-08	9.76609e-09	8.45329e-09	2.82419e-10	4.82854e-10	0.6	7.64809e-10	1.7465e-11	1.11596e-10	1.22054e-09	1.16241e-06	2.85105e-05	2.20327e-07	5.38804e-06
