Time	[NatP]	[MisP]	[Ub]	[E1]	[E2]	[E3]	[E3_MisP]	[DUB]	[Proteasome]	[ROS]	[E1_Ub]	[E2_Ub]	[E3_MisP_Ub]	[E3_MisP_Ub2]	[E3_MisP_Ub3]	[E3_MisP_Ub4]	[E3_MisP_Ub5]	[E3_MisP_Ub6]	[E3_MisP_Ub7]	[E3_MisP_Ub8]	[MisP_Ub4_Proteasome]	[MisP_Ub5_Proteasome]	[MisP_Ub6_Proteasome]	[MisP_Ub7_Proteasome]	[MisP_Ub8_Proteasome]	[E3_MisP_Ub_DUB]	[E3_MisP_Ub2_DUB]	[E3_MisP_Ub3_DUB]	[E3_MisP_Ub4_DUB]	[E3_MisP_Ub5_DUB]	[E3_MisP_Ub6_DUB]	[E3_MisP_Ub7_DUB]	[E3_MisP_Ub8_DUB]	[AggP1]	[AggP2]	[AggP3]	[AggP4]	[AggP5]	[SeqAggP]	[AggP_Proteasome]	[ATP]	[ADP]	[AMP]	[UCHL1]	[UCHL1_Proteasome]	[UCHL1_damaged_Proteasome]	[Lysosome]	[UCHL1_damaged]	[Lamp2a]	[Lamp2a_UCHL1_damaged]	[Ub_UCHL1]	[SUB]	[SUB_misfolded]	[E3SUB]	[E3SUB_SUB_misfolded]	[E3SUB_SUB_misfolded_Ub]	[E3SUB_SUB_misfolded_Ub2]	[E3SUB_SUB_misfolded_Ub3]	[E3SUB_SUB_misfolded_Ub4]	[E3SUB_SUB_misfolded_Ub5]	[E3SUB_SUB_misfolded_Ub6]	[E3SUB_SUB_misfolded_Ub7]	[E3SUB_SUB_misfolded_Ub8]	[E3SUB_SUB_misfolded_Ub_UCHL1]	[E3SUB_SUB_misfolded_Ub2_UCHL1]	[E3SUB_SUB_misfolded_Ub3_UCHL1]	[E3SUB_SUB_misfolded_Ub4_UCHL1]	[E3SUB_SUB_misfolded_Ub5_UCHL1]	[E3SUB_SUB_misfolded_Ub6_UCHL1]	[E3SUB_SUB_misfolded_Ub7_UCHL1]	[E3SUB_SUB_misfolded_Ub8_UCHL1]	[SUB_misfolded_Ub4_Proteasome]	[SUB_misfolded_Ub5_Proteasome]	[SUB_misfolded_Ub6_Proteasome]	[SUB_misfolded_Ub7_Proteasome]	[SUB_misfolded_Ub8_Proteasome]	[asyn]	[asyn_Proteasome]	[asyn_Lamp2a]	[asyn_dam]	[Parkin]	[Parkin_asyn_dam]	[Parkin_asyn_dam_Ub]	[Parkin_asyn_dam_Ub2]	[Parkin_asyn_dam_Ub3]	[Parkin_asyn_dam_Ub4]	[Parkin_asyn_dam_Ub5]	[Parkin_asyn_dam_Ub6]	[Parkin_asyn_dam_Ub7]	[Parkin_asyn_dam_Ub8]	[Parkin_asyn_dam_Ub_DUB]	[Parkin_asyn_dam_Ub2_DUB]	[Parkin_asyn_dam_Ub3_DUB]	[Parkin_asyn_dam_Ub4_DUB]	[Parkin_asyn_dam_Ub5_DUB]	[Parkin_asyn_dam_Ub6_DUB]	[Parkin_asyn_dam_Ub7_DUB]	[Parkin_asyn_dam_Ub8_DUB]	[asyn_dam_Ub4_Proteasome]	[asyn_dam_Ub5_Proteasome]	[asyn_dam_Ub6_Proteasome]	[asyn_dam_Ub7_Proteasome]	[asyn_dam_Ub8_Proteasome]	[AggA1]	[AggA2]	[AggA3]	[AggA4]	[AggA5]	[AggD1]	[AggD2]	[AggD3]	[AggD4]	[AggD5]	[AggU1]	[AggU2]	[AggU3]	[AggU4]	[AggU5]	[AggS1]	[AggS2]	[AggS3]	[AggS4]	[AggS5]	[Source]	[Sink]	[aggasyn]	[aggasyndam]	[aggParkin]	[aggUb]	[aggE3]	[aggDUB]	[aggMisP]	[aggUchl1]	[aggUchl1dam]	[aggSUB]	[upregUb]
29	6000.18	80.2281	1433.91	109.024	26.1104	296.386	2.45181	160.01	1506.57	10	790.976	973.89	0.245185	0.245188	0.245192	0.245006	0.244821	0.244635	0.24445	301.458	0.0517761	0.875854	1.7297	9.71626	346.453	100	100	100	100	100	100	100	99.9883	9.17727e-08	1.0648e-14	8.2391e-22	4.78193e-29	2.22046e-36	-3.9846e-24	7.10288e-08	10000	1000	1000	5783.84	7.57019	1.30574e-07	1200	0.0162935	199.315	0.000475705	501.053	814.05	2.361	157.284	0.194768	0.0194975	0.0195185	0.0195396	0.0195457	0.019552	0.0195584	0.019565	22.2987	20.0003	20.0148	25.0003	25.0148	30.0003	30.0292	40.0003	40.0256	0.00824881	0.00827665	0.0274394	4.19535	20.5996	2999.85	0.193051	0.684801	0.00312559	4799.96	0.00154024	0.000154024	0.000154024	0.000154024	0.000153905	0.000153787	0.000153668	0.000153549	0.0342508	1.27351e-07	1.26838e-07	1.26325e-07	1.25716e-07	1.25107e-07	1.24508e-07	1.36137e-07	1.43359e-05	2.71496e-05	2.70273e-05	2.69095e-05	3.10069e-05	0.00318301	0.000652164	1.41837e-08	2.05655e-13	2.23643e-18	1.94567e-23	-4.19255e-07	-8.81798e-11	-1.23648e-14	-1.30039e-18	-1.0941e-22	-1.17876e-06	-7.04256e-10	-2.80286e-13	-8.36444e-17	-1.99724e-20	1.10383e-10	6.08483e-19	2.05521e-27	5.03415e-36	9.69882e-45	1	1	8.52599e-28	-5.37044e-26	-1.54104e-33	-3.30955e-28	-4.96996e-29	-3.59681e-29	-3.97612e-29	-1.03445e-29	-2.78381e-23	-1.14689e-29	2.01155e-07
30	6000.19	80.2445	1433.74	108.841	26.0777	296.287	2.45139	160.01	1506.74	10	791.159	973.922	0.245142	0.245146	0.245149	0.244963	0.244777	0.244592	0.244406	301.558	0.0534024	0.872008	1.72132	9.70723	346.359	100	100	100	100	100	100	100	99.9879	9.49508e-08	1.1397e-14	9.12327e-22	5.47804e-29	2.63158e-36	-5.95783e-24	7.60148e-08	10000	1000	1000	5784	7.49833	1.39209e-07	1200	0.016839	199.291	0.000508698	500.884	814.018	2.33894	157.268	0.1928	0.0192991	0.0193184	0.0193378	0.0193424	0.0193472	0.0193521	0.0193572	22.315	20.0003	20.0153	25.0003	25.0153	30.0003	30.0302	40.0003	40.0268	0.00833998	0.00837077	0.0280658	4.17024	20.627	2999.84	0.198776	0.708019	0.00312559	4799.96	0.00154018	0.000154018	0.000154018	0.000154018	0.000153899	0.000153781	0.000153662	0.000153543	0.0354824	1.3228e-07	1.31767e-07	1.31254e-07	1.30641e-07	1.30029e-07	1.29426e-07	1.42525e-07	1.54503e-05	2.81247e-05	2.80024e-05	2.78852e-05	3.24753e-05	0.00342313	0.000674649	1.51786e-08	2.2767e-13	2.5612e-18	2.30504e-23	-4.34824e-07	-9.48514e-11	-1.37944e-14	-1.50463e-18	-1.31296e-22	-1.26011e-06	-8.05196e-10	-3.42728e-13	-1.09385e-16	-2.79328e-20	1.11968e-10	6.34603e-19	2.20123e-27	5.53409e-36	1.09398e-44	1	1	1.00157e-27	-6.68419e-26	-2.46439e-33	-5.12013e-28	-7.68858e-29	-5.56383e-29	-6.15066e-29	-1.60019e-29	-4.1637e-23	-1.77407e-29	2.08182e-07
31	6000.2	80.2613	1433.6	108.673	26.0475	296.19	2.45099	160.011	1506.92	10	791.327	973.952	0.245102	0.245106	0.245109	0.244923	0.244736	0.244551	0.244365	301.656	0.055017	0.868187	1.71299	9.69825	346.268	100	100	100	100	100	100	100	99.9876	9.81302e-08	1.21717e-14	1.00688e-21	6.24768e-29	3.10156e-36	-8.79175e-24	8.11701e-08	10000	1000	1000	5784.16	7.42719	1.48086e-07	1200	0.0173834	199.268	0.000542771	500.722	813.985	2.31856	157.254	0.190983	0.0191159	0.0191337	0.0191516	0.0191548	0.0191582	0.0191617	0.0191653	22.3292	20.0003	20.0158	25.0003	25.0158	30.0003	30.0313	40.0003	40.0279	0.0084291	0.0084629	0.0286825	4.1453	20.6542	2999.84	0.204444	0.731212	0.00312558	4799.96	0.00154013	0.000154013	0.000154013	0.000154013	0.000153894	0.000153775	0.000153656	0.000153537	0.0367047	1.37209e-07	1.36696e-07	1.36183e-07	1.35566e-07	1.3495e-07	1.34345e-07	1.49027e-07	1.66038e-05	2.90934e-05	2.8971e-05	2.88545e-05	3.39728e-05	0.00367086	0.000697133	1.62073e-08	2.51202e-13	2.92012e-18	2.71566e-23	-4.50393e-07	-1.01766e-10	-1.53301e-14	-1.73203e-18	-1.56553e-22	-1.34408e-06	-9.16519e-10	-4.16296e-13	-1.41781e-16	-3.86354e-20	1.13514e-10	6.60851e-19	2.35204e-27	6.06407e-36	1.22894e-44	1	1	1.15512e-27	-8.25549e-26	-3.88098e-33	-7.80973e-28	-1.17269e-28	-8.48546e-29	-9.3806e-29	-2.4405e-29	-6.14579e-23	-2.7056e-29	2.15218e-07
32	6000.2	80.2783	1433.48	108.519	26.0197	296.094	2.45062	160.011	1507.09	10	791.481	973.98	0.245065	0.245068	0.245071	0.244885	0.244698	0.244512	0.244326	301.753	0.0566199	0.864391	1.70472	9.68931	346.177	100	100	100	100	100	100	100	99.9872	1.01311e-07	1.2972e-14	1.10776e-21	7.09591e-29	3.63654e-36	-1.2814e-23	8.64947e-08	10000	1000	1000	5784.31	7.35676	1.57202e-07	1200	0.0179268	199.245	0.000577922	500.565	813.952	2.29974	157.241	0.189306	0.0189468	0.0189632	0.0189797	0.0189816	0.0189837	0.0189859	0.0189882	22.3416	20.0003	20.0163	25.0003	25.0163	30.0004	30.0323	40.0003	40.0291	0.00851629	0.00855314	0.0292896	4.12054	20.6814	2999.83	0.210057	0.754379	0.00312558	4799.96	0.00154008	0.000154008	0.000154008	0.000154008	0.000153889	0.00015377	0.000153651	0.000153532	0.0379177	1.42137e-07	1.41625e-07	1.41112e-07	1.40491e-07	1.39871e-07	1.39264e-07	1.55645e-07	1.77961e-05	3.00558e-05	2.99333e-05	2.98176e-05	3.55003e-05	0.00392608	0.000719616	1.72696e-08	2.76302e-13	3.3155e-18	3.18281e-23	-4.65961e-07	-1.08924e-10	-1.69757e-14	-1.98427e-18	-1.85555e-22	-1.43067e-06	-1.0389e-09	-5.02506e-13	-1.82248e-16	-5.28863e-20	1.15025e-10	6.87232e-19	2.50765e-27	6.62496e-36	1.37535e-44	1	1	1.30362e-27	-1.01232e-25	-6.02387e-33	-1.17541e-27	-1.76491e-28	-1.27696e-28	-1.41169e-28	-3.6727e-29	-8.95935e-23	-4.0715e-29	2.22264e-07
33	6000.21	80.2956	1433.37	108.378	25.994	296	2.45028	160.011	1507.26	10	791.622	974.006	0.245031	0.245033	0.245036	0.244849	0.244663	0.244476	0.24429	301.848	0.0582112	0.860619	1.6965	9.68043	346.089	100	100	100	100	100	100	100	99.9869	1.04493e-07	1.37981e-14	1.2152e-21	8.02793e-29	4.24306e-36	-1.84586e-23	9.19886e-08	10000	1000	1000	5784.46	7.28702	1.66555e-07	1200	0.0184691	199.222	0.000614149	500.415	813.92	2.28234	157.23	0.187757	0.0187906	0.0188057	0.0188209	0.0188217	0.0188226	0.0188236	0.0188247	22.3521	20.0003	20.0168	25.0003	25.0168	30.0004	30.0333	40.0003	40.0303	0.00860167	0.00864163	0.0298874	4.09595	20.7086	2999.83	0.215614	0.777519	0.00312558	4799.96	0.00154003	0.000154003	0.000154003	0.000154003	0.000153884	0.000153765	0.000153646	0.000153527	0.0391216	1.47066e-07	1.46553e-07	1.4604e-07	1.45415e-07	1.44792e-07	1.44183e-07	1.62383e-07	1.9027e-05	3.10119e-05	3.08893e-05	3.07744e-05	3.70587e-05	0.00418867	0.0007421	1.83657e-08	3.0302e-13	3.74973e-18	3.71215e-23	-4.81529e-07	-1.16325e-10	-1.87351e-14	-2.26312e-18	-2.18704e-22	-1.51986e-06	-1.17302e-09	-6.03025e-13	-2.32441e-16	-7.16889e-20	1.16503e-10	7.13747e-19	2.66811e-27	7.21765e-36	1.53384e-44	1	1	1.43237e-27	-1.23306e-25	-9.22103e-33	-1.74672e-27	-2.62265e-28	-1.8974e-28	-2.09763e-28	-5.45727e-29	-1.29081e-22	-6.04964e-29	2.29318e-07
34	6000.22	80.3131	1433.28	108.248	25.9703	295.906	2.44996	160.012	1507.42	10	791.752	974.03	0.244998	0.245001	0.245003	0.244816	0.244629	0.244443	0.244256	301.942	0.0597911	0.856871	1.68834	9.67158	346.002	100	100	100	100	100	100	100	99.9865	1.07676e-07	1.46499e-14	1.3294e-21	9.04912e-29	4.9281e-36	-2.6297e-23	9.76517e-08	10000	1000	1000	5784.6	7.21799	1.76141e-07	1200	0.0190104	199.199	0.000651449	500.271	813.887	2.26627	157.22	0.186327	0.0186465	0.0186604	0.0186744	0.018674	0.0186738	0.0186737	0.0186737	22.3611	20.0003	20.0173	25.0003	25.0173	30.0004	30.0343	40.0004	40.0315	0.00868534	0.00872846	0.0304761	4.07153	20.7356	2999.82	0.221118	0.800634	0.00312557	4799.96	0.00153999	0.000153999	0.000153999	0.000153999	0.000153879	0.00015376	0.000153641	0.000153523	0.0403163	1.51994e-07	1.51481e-07	1.50968e-07	1.5034e-07	1.49712e-07	1.49102e-07	1.69245e-07	2.02962e-05	3.19617e-05	3.18391e-05	3.17251e-05	3.86491e-05	0.00445852	0.000764583	1.94955e-08	3.31407e-13	4.22527e-18	4.30967e-23	-4.97097e-07	-1.23969e-10	-2.0612e-14	-2.57036e-18	-2.56429e-22	-1.61164e-06	-1.31961e-09	-7.19673e-13	-2.94286e-16	-9.62856e-20	1.17951e-10	7.40402e-19	2.83343e-27	7.84306e-36	1.70501e-44	1	1	1.51978e-27	-1.49251e-25	-1.3931e-32	-2.56478e-27	-3.85082e-28	-2.78572e-28	-3.07974e-28	-8.01231e-29	-1.83922e-22	-8.88172e-29	2.36381e-07
35	6000.22	80.3309	1433.21	108.128	25.9483	295.814	2.44966	160.012	1507.59	10	791.872	974.052	0.244968	0.244971	0.244973	0.244786	0.244599	0.244412	0.244225	302.036	0.0613596	0.853147	1.68023	9.66279	345.916	100	100	100	100	100	100	100	99.9862	1.10861e-07	1.55275e-14	1.45057e-21	1.0165e-28	5.69908e-36	-3.70762e-23	1.03484e-07	10000	1000	1000	5784.73	7.14964	1.85956e-07	1200	0.0195506	199.176	0.00068982	500.134	813.854	2.25141	157.212	0.185006	0.0185133	0.0185261	0.018539	0.0185377	0.0185365	0.0185353	0.0185343	22.3685	20.0003	20.0178	25.0003	25.0178	30.0004	30.0353	40.0004	40.0326	0.00876741	0.00881373	0.0310559	4.04728	20.7625	2999.82	0.226567	0.823723	0.00312557	4799.96	0.00153995	0.000153995	0.000153995	0.000153994	0.000153875	0.000153756	0.000153637	0.000153518	0.041502	1.56922e-07	1.5641e-07	1.55897e-07	1.55264e-07	1.54633e-07	1.54021e-07	1.76236e-07	2.16033e-05	3.29053e-05	3.27826e-05	3.26697e-05	4.02724e-05	0.0047355	0.000787065	2.0659e-08	3.61514e-13	4.74468e-18	4.98178e-23	-5.12664e-07	-1.31857e-10	-2.26101e-14	-2.90787e-18	-2.99188e-22	-1.70601e-06	-1.47938e-09	-8.54437e-13	-3.70014e-16	-1.28205e-19	1.19371e-10	7.67199e-19	3.00367e-27	8.50211e-36	1.88952e-44	1	1	1.53504e-27	-1.79595e-25	-2.0789e-32	-3.7237e-27	-5.59067e-28	-4.04402e-28	-4.47093e-28	-1.16316e-28	-2.59341e-22	-1.28933e-28	2.43454e-07
36	6000.23	80.3489	1433.14	108.018	25.9281	295.723	2.44938	160.012	1507.75	10	791.982	974.072	0.24494	0.244942	0.244944	0.244757	0.24457	0.244383	0.244196	302.127	0.0629167	0.849448	1.67218	9.65404	345.832	100	100	100	100	100	100	100	99.9859	1.14047e-07	1.64308e-14	1.57892e-21	1.13814e-28	6.56386e-36	-5.17661e-23	1.09486e-07	10000	1000	1000	5784.86	7.08197	1.96e-07	1200	0.0200898	199.152	0.000729259	500.002	813.822	2.23768	157.205	0.183787	0.0183904	0.0184022	0.0184141	0.0184118	0.0184096	0.0184075	0.0184056	22.3746	20.0004	20.0183	25.0004	25.0183	30.0004	30.0363	40.0004	40.0338	0.00884796	0.00889754	0.0316268	4.02319	20.7893	2999.81	0.231963	0.846786	0.00312556	4799.95	0.00153991	0.000153991	0.000153991	0.000153991	0.000153871	0.000153752	0.000153633	0.000153514	0.0426787	1.61851e-07	1.61338e-07	1.60825e-07	1.60188e-07	1.59553e-07	1.5894e-07	1.83358e-07	2.29481e-05	3.38427e-05	3.372e-05	3.36082e-05	4.19295e-05	0.0050195	0.000809548	2.18562e-08	3.9339e-13	5.31055e-18	5.73523e-23	-5.28231e-07	-1.39987e-10	-2.47334e-14	-3.27757e-18	-3.47471e-22	-1.80296e-06	-1.65308e-09	-1.00948e-12	-4.62199e-16	-1.6932e-19	1.20767e-10	7.94142e-19	3.17885e-27	9.19575e-36	2.08804e-44	1	1	1.43509e-27	-2.14914e-25	-3.06692e-32	-5.34945e-27	-8.0313e-28	-5.80898e-28	-6.42233e-28	-1.67083e-28	-3.62129e-22	-1.852e-28	2.50536e-07
37	6000.24	80.367	1433.09	107.916	25.9094	295.633	2.44913	160.012	1507.91	10	792.084	974.091	0.244914	0.244916	0.244918	0.24473	0.244543	0.244356	0.244169	302.218	0.0644627	0.845772	1.66418	9.64533	345.75	100	100	100	100	100	100	100	99.9855	1.17235e-07	1.73599e-14	1.71466e-21	1.27042e-28	7.53082e-36	-7.16128e-23	1.15657e-07	10000	1000	1000	5784.98	7.01497	2.06268e-07	1200	0.0206279	199.129	0.000769764	499.877	813.789	2.22499	157.199	0.182661	0.0182768	0.0182877	0.0182987	0.0182955	0.0182925	0.0182895	0.0182867	22.3794	20.0004	20.0188	25.0004	25.0188	30.0004	30.0373	40.0004	40.035	0.00892708	0.00897997	0.0321892	3.99928	20.816	2999.81	0.237306	0.869823	0.00312556	4799.95	0.00153988	0.000153987	0.000153987	0.000153987	0.000153868	0.000153749	0.00015363	0.000153511	0.0438465	1.66779e-07	1.66266e-07	1.65753e-07	1.65113e-07	1.64474e-07	1.63859e-07	1.90616e-07	2.43303e-05	3.4774e-05	3.46512e-05	3.45406e-05	4.36212e-05	0.00531041	0.00083203	2.30871e-08	4.27088e-13	5.92559e-18	6.5772e-23	-5.43798e-07	-1.4836e-10	-2.69856e-14	-3.68145e-18	-4.01794e-22	-1.90248e-06	-1.84149e-09	-1.18714e-12	-5.738e-16	-2.21902e-19	1.2214e-10	8.21236e-19	3.35904e-27	9.92495e-36	2.30127e-44	1	1	1.16108e-27	-2.55841e-25	-4.47576e-32	-7.60859e-27	-1.14227e-27	-8.26132e-28	-9.13376e-28	-2.37623e-28	-5.01006e-22	-2.63378e-28	2.57627e-07
38	6000.24	80.3854	1433.05	107.822	25.8921	295.544	2.44889	160.013	1508.06	10	792.178	974.108	0.24489	0.244892	0.244893	0.244706	0.244518	0.244331	0.244143	302.308	0.0659976	0.84212	1.65623	9.63668	345.669	100	100	100	100	100	100	100	99.9852	1.20424e-07	1.83149e-14	1.85799e-21	1.41393e-28	8.60878e-36	-9.81859e-23	1.21997e-07	10000	1000	1000	5785.1	6.94865	2.16758e-07	1200	0.0211649	199.106	0.000811334	499.757	813.756	2.21326	157.194	0.181621	0.018172	0.018182	0.0181921	0.0181881	0.0181843	0.0181805	0.0181769	22.3831	20.0004	20.0193	25.0004	25.0193	30.0004	30.0383	40.0004	40.0361	0.00900486	0.0090611	0.032743	3.97553	20.8426	2999.8	0.242597	0.892834	0.00312555	4799.95	0.00153984	0.000153984	0.000153984	0.000153984	0.000153865	0.000153745	0.000153626	0.000153507	0.0450054	1.71706e-07	1.71193e-07	1.7068e-07	1.70037e-07	1.69394e-07	1.68778e-07	1.98013e-07	2.57495e-05	3.56993e-05	3.55763e-05	3.54671e-05	4.53484e-05	0.00560812	0.000854512	2.43517e-08	4.62656e-13	6.59256e-18	7.51528e-23	-5.59364e-07	-1.56977e-10	-2.93705e-14	-4.12154e-18	-4.62707e-22	-2.00456e-06	-2.04538e-09	-1.38996e-12	-7.08183e-16	-2.88676e-19	1.23491e-10	8.48483e-19	3.54427e-27	1.06907e-35	2.52991e-44	1	1	6.3522e-28	-3.03065e-25	-6.4619e-32	-1.07162e-26	-1.60877e-27	-1.16343e-27	-1.28632e-27	-3.34644e-28	-6.86958e-22	-3.70903e-28	2.64729e-07
39	6000.25	80.4039	1433.01	107.734	25.8761	295.456	2.44866	160.013	1508.22	10	792.266	974.124	0.244868	0.244869	0.244871	0.244683	0.244495	0.244307	0.24412	302.396	0.0675215	0.838492	1.64833	9.62806	345.589	100	100	100	100	100	100	100	99.9849	1.23615e-07	1.92957e-14	2.00915e-21	1.56932e-28	9.80708e-36	-1.33501e-22	1.28507e-07	10000	1000	1000	5785.21	6.88298	2.27466e-07	1200	0.0217009	199.083	0.000853964	499.643	813.724	2.20241	157.189	0.18066	0.0180751	0.0180843	0.0180936	0.0180889	0.0180844	0.0180799	0.0180755	22.3857	20.0004	20.0198	25.0004	25.0198	30.0004	30.0393	40.0004	40.0373	0.00908135	0.00914099	0.0332886	3.95194	20.869	2999.8	0.247835	0.91582	0.00312555	4799.95	0.00153981	0.000153981	0.000153981	0.000153981	0.000153861	0.000153742	0.000153623	0.000153504	0.0461556	1.76634e-07	1.76121e-07	1.75608e-07	1.74961e-07	1.74314e-07	1.73698e-07	2.05552e-07	2.72056e-05	3.66184e-05	3.64954e-05	3.63877e-05	4.7112e-05	0.00591252	0.000876994	2.565e-08	5.00146e-13	7.31431e-18	8.55745e-23	-5.7493e-07	-1.65836e-10	-3.18919e-14	-4.59996e-18	-5.30793e-22	-2.10919e-06	-2.26556e-09	-1.62068e-12	-8.69203e-16	-3.72944e-19	1.24824e-10	8.75888e-19	3.73458e-27	1.1494e-35	2.7747e-44	1	1	-2.47752e-28	-3.57338e-25	-9.23818e-32	-1.49568e-26	-2.24534e-27	-1.62366e-27	-1.79519e-27	-4.6703e-28	-9.34091e-22	-5.17614e-28	2.7184e-07
40	6000.25	80.4225	1432.98	107.654	25.8614	295.369	2.44846	160.013	1508.37	10	792.346	974.139	0.244847	0.244848	0.24485	0.244662	0.244474	0.244286	0.244098	302.484	0.0690344	0.834887	1.64049	9.6195	345.511	100	100	100	100	100	100	100	99.9846	1.26807e-07	2.03025e-14	2.16833e-21	1.73721e-28	1.11356e-35	-1.80091e-22	1.35186e-07	10000	1000	1000	5785.31	6.81796	2.38391e-07	1200	0.0222359	199.06	0.000897653	499.534	813.691	2.19239	157.186	0.179772	0.0179856	0.0179941	0.0180027	0.0179973	0.0179921	0.0179869	0.0179818	22.3873	20.0004	20.0203	25.0004	25.0203	30.0004	30.0403	40.0004	40.0385	0.00915663	0.00921972	0.033826	3.92852	20.8953	2999.79	0.253023	0.93878	0.00312555	4799.95	0.00153979	0.000153978	0.000153978	0.000153978	0.000153859	0.000153739	0.00015362	0.000153501	0.047297	1.81562e-07	1.81049e-07	1.80536e-07	1.79884e-07	1.79234e-07	1.78617e-07	2.13239e-07	2.86982e-05	3.75316e-05	3.74085e-05	3.73024e-05	4.89128e-05	0.00622349	0.000899475	2.6982e-08	5.39609e-13	8.09375e-18	9.71215e-23	-5.90495e-07	-1.74939e-10	-3.45536e-14	-5.11886e-18	-6.06667e-22	-2.21637e-06	-2.50285e-09	-1.88225e-12	-1.06123e-15	-4.78648e-19	1.26138e-10	9.03454e-19	3.93004e-27	1.23359e-35	3.03641e-44	1	1	-1.62587e-27	-4.19479e-25	-1.30857e-31	-2.06979e-26	-3.10712e-27	-2.24667e-27	-2.48407e-27	-6.46242e-28	-1.26014e-21	-7.16209e-28	2.78961e-07
41	6000.26	80.4413	1432.95	107.579	25.8477	295.283	2.44827	160.014	1508.52	10	792.421	974.152	0.244828	0.244829	0.24483	0.244642	0.244454	0.244266	0.244078	302.57	0.0705365	0.831305	1.6327	9.61098	345.434	100	100	100	100	100	100	100	99.9843	1.3e-07	2.13351e-14	2.33574e-21	1.91828e-28	1.26047e-35	-2.41143e-22	1.42034e-07	10000	1000	1000	5785.41	6.7536	2.49529e-07	1200	0.0227698	199.037	0.000942399	499.431	813.659	2.18311	157.184	0.178952	0.017903	0.0179108	0.0179186	0.0179127	0.0179068	0.017901	0.0178953	22.388	20.0004	20.0208	25.0004	25.0208	30.0004	30.0413	40.0004	40.0397	0.00923077	0.00929734	0.0343553	3.90526	20.9214	2999.79	0.25816	0.961714	0.00312554	4799.95	0.00153976	0.000153976	0.000153976	0.000153975	0.000153856	0.000153737	0.000153617	0.000153498	0.0484298	1.8649e-07	1.85977e-07	1.85463e-07	1.84808e-07	1.84154e-07	1.83537e-07	2.21076e-07	3.0227e-05	3.84387e-05	3.83156e-05	3.82112e-05	5.07515e-05	0.00654092	0.000921956	2.83477e-08	5.81094e-13	8.93389e-18	1.09883e-22	-6.0606e-07	-1.84284e-10	-3.73594e-14	-5.68046e-18	-6.90979e-22	-2.32608e-06	-2.75808e-09	-2.17786e-12	-1.28922e-15	-6.10499e-19	1.27436e-10	9.31184e-19	4.13069e-27	1.32174e-35	3.31582e-44	1	1	-3.67951e-27	-4.90376e-25	-1.83751e-31	-2.84132e-26	-4.26524e-27	-3.08384e-27	-3.40976e-27	-8.87061e-28	-1.6874e-21	-9.83064e-28	2.86092e-07
42	6000.27	80.4603	1432.93	107.51	25.8351	295.199	2.4481	160.014	1508.67	10	792.49	974.165	0.244811	0.244812	0.244813	0.244624	0.244436	0.244248	0.24406	302.655	0.0720279	0.827747	1.62496	9.60251	345.359	100	100	100	100	100	100	100	99.9839	1.33195e-07	2.23936e-14	2.51161e-21	2.11319e-28	1.42253e-35	-3.20616e-22	1.49052e-07	10000	1000	1000	5785.51	6.68987	2.60879e-07	1200	0.0233027	199.014	0.000988199	499.332	813.626	2.17454	157.182	0.178195	0.0178266	0.0178338	0.017841	0.0178345	0.017828	0.0178216	0.0178153	22.3879	20.0004	20.0213	25.0004	25.0213	30.0004	30.0423	40.0004	40.0409	0.00930381	0.00937392	0.0348768	3.88216	20.9474	2999.78	0.263246	0.984622	0.00312554	4799.95	0.00153974	0.000153973	0.000153973	0.000153973	0.000153853	0.000153734	0.000153615	0.000153496	0.049554	1.91417e-07	1.90904e-07	1.90391e-07	1.89732e-07	1.89074e-07	1.88457e-07	2.29066e-07	3.17918e-05	3.934e-05	3.92167e-05	3.91143e-05	5.2629e-05	0.00686472	0.000944437	2.97472e-08	6.24652e-13	9.83778e-18	1.23951e-22	-6.21625e-07	-1.93873e-10	-4.0313e-14	-6.28705e-18	-7.84414e-22	-2.43832e-06	-3.03211e-09	-2.5109e-12	-1.55877e-15	-7.74071e-19	1.28719e-10	9.59082e-19	4.33657e-27	1.41396e-35	3.61374e-44	1	1	-6.64145e-27	-5.70988e-25	-2.55901e-31	-3.87078e-26	-5.81049e-27	-4.20078e-27	-4.64484e-27	-1.20836e-27	-2.24359e-21	-1.33909e-27	2.93232e-07
